dataset,model,method,schedule,reference,query_id,n_highest,membership_cutoff,gained_count,lost_count,gained_ids,lost_ids,membership_changed,integer_recall_cancellation,delta_Recall20,delta_nDCG20,abs_delta_nDCG20,delta_nDCG10,abs_delta_nDCG10,numerical_zero_nDCG20,numerical_zero_nDCG10
wands,gte_modernbert,raw,C1,C0,418,608,20,7,7,"[""13805"",""13806"",""14193"",""23638"",""34199"",""596"",""8832""]","[""14241"",""18125"",""21591"",""22061"",""24635"",""3089"",""3673""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,420,766,20,4,4,"[""12374"",""27239"",""30928"",""7057""]","[""13804"",""27236"",""3080"",""33852""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,423,285,20,7,7,"[""22497"",""36138"",""38724"",""39387"",""40249"",""5805"",""9941""]","[""10366"",""14645"",""29517"",""36903"",""40259"",""5249"",""6700""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,426,223,20,4,4,"[""2292"",""29681"",""29698"",""8794""]","[""21869"",""21870"",""22621"",""30980""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,433,113,20,6,6,"[""10841"",""1783"",""25989"",""42335"",""724"",""842""]","[""18848"",""22049"",""32253"",""41731"",""4484"",""4954""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C1,C0,438,101,20,3,3,"[""13434"",""2229"",""24433""]","[""17950"",""2966"",""41079""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,442,70,20,6,6,"[""16065"",""2177"",""24723"",""31788"",""35368"",""9168""]","[""18495"",""18496"",""36912"",""4577"",""7449"",""7679""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C1,C0,464,85,20,1,1,"[""16216""]","[""26530""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,28,175,20,4,4,"[""13016"",""16102"",""2732"",""8076""]","[""11210"",""33455"",""846"",""924""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,59,43,20,3,3,"[""41616"",""41627"",""41648""]","[""41615"",""41625"",""41636""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,102,57,20,5,5,"[""13492"",""13596"",""3243"",""35002"",""37667""]","[""12154"",""12166"",""3239"",""34730"",""6739""]",True,True,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s1,C0,108,81,20,3,3,"[""3025"",""3041"",""3917""]","[""3026"",""3042"",""3910""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s1,C0,109,39,20,2,2,"[""26124"",""26132""]","[""26926"",""26938""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,112,266,20,4,4,"[""12204"",""25787"",""40867"",""7980""]","[""13854"",""3261"",""38591"",""6320""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s1,C0,115,202,20,4,4,"[""13014"",""42089"",""42311"",""5121""]","[""12402"",""13867"",""32432"",""9495""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,159,93,20,1,1,"[""33227""]","[""39488""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,163,47,20,2,2,"[""26653"",""28077""]","[""28073"",""32199""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,172,42,20,3,3,"[""19487"",""25685"",""40932""]","[""19477"",""19484"",""37418""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,227,176,20,6,6,"[""13954"",""2718"",""28697"",""33157"",""36637"",""795""]","[""10255"",""24387"",""28505"",""35908"",""8152"",""8304""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,229,133,20,5,5,"[""19708"",""19712"",""24913"",""37672"",""37682""]","[""11459"",""19733"",""30293"",""3057"",""8925""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,231,307,20,6,6,"[""19170"",""20188"",""20196"",""20197"",""20206"",""28006""]","[""20174"",""22791"",""22792"",""32015"",""32016"",""7816""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s1,C0,234,107,20,3,3,"[""23543"",""25385"",""4687""]","[""25373"",""25396"",""6158""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,245,57,20,1,1,"[""17814""]","[""3536""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,248,39,20,4,4,"[""16398"",""27045"",""404"",""6734""]","[""29117"",""29118"",""37183"",""6735""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,368,81,20,3,3,"[""10334"",""15133"",""38765""]","[""15583"",""25901"",""35820""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,418,608,20,9,9,"[""11104"",""13805"",""25654"",""26114"",""29544"",""34199"",""8462"",""8514"",""8832""]","[""10714"",""14241"",""16041"",""18125"",""22061"",""24635"",""29932"",""3089"",""3673""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,420,766,20,6,6,"[""11122"",""12374"",""27086"",""33788"",""33834"",""33952""]","[""11132"",""26997"",""27236"",""40305"",""6567"",""7056""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,426,223,20,4,4,"[""2292"",""29698"",""29723"",""8794""]","[""21869"",""22621"",""2978"",""8070""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,433,113,20,4,4,"[""1783"",""39555"",""5454"",""724""]","[""18848"",""22835"",""4954"",""6236""]",True,True,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s1,C0,438,101,20,5,5,"[""17946"",""2229"",""24433"",""27944"",""33227""]","[""13436"",""13442"",""26370"",""36473"",""41079""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,442,70,20,4,4,"[""2177"",""31788"",""35368"",""7245""]","[""18495"",""3646"",""7449"",""7679""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,464,85,20,2,2,"[""16216"",""26533""]","[""16217"",""32282""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s1,C0,470,45,20,1,1,"[""14386""]","[""29149""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,2,151,20,6,6,"[""12130"",""27728"",""35712"",""36628"",""36632"",""8589""]","[""27509"",""27513"",""3276"",""34737"",""36630"",""39496""]",True,True,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,28,175,20,3,3,"[""13016"",""16102"",""40843""]","[""17974"",""33455"",""924""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,59,43,20,2,2,"[""41619"",""41648""]","[""41615"",""41625""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,102,57,20,4,4,"[""3251"",""3400"",""37667"",""6740""]","[""12166"",""2777"",""3244"",""7456""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,108,81,20,5,5,"[""3025"",""3041"",""3043"",""3917"",""3918""]","[""3026"",""3032"",""3033"",""3036"",""3042""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,109,39,20,2,2,"[""26123"",""26132""]","[""26135"",""26926""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,112,266,20,7,7,"[""12204"",""26671"",""31926"",""3249"",""32946"",""37437"",""39122""]","[""11828"",""13854"",""3261"",""37429"",""37434"",""38591"",""6320""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,115,202,20,2,2,"[""42089"",""42311""]","[""32432"",""34812""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,159,93,20,3,3,"[""30211"",""33227"",""3765""]","[""13486"",""17774"",""39488""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,172,42,20,3,3,"[""19475"",""25685"",""40930""]","[""19484"",""37418"",""40933""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,227,176,20,7,7,"[""24826"",""2718"",""33157"",""35240"",""42"",""795"",""8054""]","[""24387"",""28505"",""35908"",""40763"",""8152"",""8304"",""9580""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,229,133,20,4,4,"[""19712"",""19729"",""27226"",""37672""]","[""26423"",""30293"",""3057"",""8925""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,231,307,20,7,7,"[""19170"",""20180"",""20197"",""22793"",""28006"",""7809"",""7842""]","[""20171"",""22791"",""22792"",""32015"",""32016"",""37239"",""7791""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,234,107,20,3,3,"[""23543"",""32682"",""4687""]","[""25373"",""29468"",""6158""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,245,57,20,1,1,"[""17814""]","[""7946""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,248,39,20,3,3,"[""27045"",""404"",""6734""]","[""29118"",""40278"",""6735""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,355,30,20,2,2,"[""19432"",""29940""]","[""35702"",""8244""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,368,81,20,3,3,"[""10334"",""15133"",""38765""]","[""31314"",""35820"",""8611""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,418,608,20,9,9,"[""11104"",""13805"",""13806"",""24548"",""25654"",""34199"",""35372"",""8462"",""8514""]","[""14241"",""16041"",""18125"",""22061"",""29932"",""3089"",""36319"",""3673"",""40590""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,420,766,20,6,6,"[""11122"",""27091"",""27239"",""27247"",""33865"",""33913""]","[""27008"",""27236"",""27473"",""33852"",""6567"",""7056""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,422,428,20,5,5,"[""11250"",""2869"",""30853"",""33603"",""37818""]","[""25671"",""28924"",""28929"",""38392"",""6705""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,426,223,20,3,3,"[""2292"",""29681"",""29698""]","[""21869"",""21870"",""5844""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,433,113,20,7,7,"[""10845"",""17401"",""19826"",""25989"",""41728"",""724"",""842""]","[""13828"",""18848"",""22049"",""22835"",""41731"",""4484"",""4954""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,438,101,20,3,3,"[""17946"",""24433"",""33227""]","[""17950"",""24435"",""41079""]",True,True,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,442,70,20,5,5,"[""16404"",""17612"",""31788"",""35368"",""9168""]","[""18495"",""3646"",""4577"",""7449"",""7679""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s2,C0,464,85,20,3,3,"[""13193"",""16216"",""42143""]","[""12953"",""16217"",""26530""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s2,C0,470,45,20,1,1,"[""37420""]","[""29149""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,2,151,20,6,6,"[""12130"",""27508"",""35710"",""35712"",""36628"",""36632""]","[""12179"",""24196"",""3276"",""34737"",""36630"",""39496""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,28,175,20,4,4,"[""14289"",""28498"",""40843"",""40846""]","[""17980"",""7942"",""846"",""924""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,59,43,20,3,3,"[""41617"",""41619"",""41648""]","[""41621"",""41625"",""41630""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,102,57,20,7,7,"[""12160"",""13050"",""13492"",""19933"",""3251"",""37491"",""37667""]","[""12154"",""12166"",""2777"",""3239"",""3267"",""6739"",""7456""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s3,C0,108,81,20,4,4,"[""3025"",""3037"",""3041"",""3918""]","[""3026"",""3029"",""3036"",""3042""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,109,39,20,3,3,"[""26124"",""26132"",""26936""]","[""26922"",""26926"",""26938""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,112,266,20,5,5,"[""2239"",""26671"",""31926"",""37437"",""7980""]","[""13854"",""32534"",""3261"",""33169"",""38591""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,115,202,20,5,5,"[""13014"",""28114"",""31079"",""42089"",""42311""]","[""26872"",""32432"",""34812"",""39"",""9495""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,119,158,20,4,4,"[""32049"",""3278"",""33319"",""6292""]","[""15158"",""22611"",""28087"",""9662""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,159,93,20,3,3,"[""11709"",""30211"",""3765""]","[""17774"",""39488"",""6141""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,227,176,20,5,5,"[""12669"",""33157"",""36637"",""42"",""795""]","[""10255"",""28505"",""40763"",""8152"",""8304""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,229,133,20,3,3,"[""11440"",""20387"",""3951""]","[""19716"",""30293"",""37677""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,231,307,20,7,7,"[""19170"",""20188"",""20197"",""20206"",""28006"",""5544"",""7793""]","[""22791"",""22792"",""32015"",""32016"",""7791"",""7815"",""7816""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s3,C0,234,107,20,3,3,"[""23543"",""25395"",""3753""]","[""25375"",""25396"",""29468""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,245,57,20,1,1,"[""17814""]","[""7946""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,248,39,20,2,2,"[""16398"",""404""]","[""40278"",""6735""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,gte_modernbert,raw,C2s3,C0,355,30,20,1,1,"[""29940""]","[""35470""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,368,81,20,3,3,"[""10334"",""15133"",""38765""]","[""15583"",""35820"",""8611""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,406,22,20,2,2,"[""16123"",""33568""]","[""16201"",""16220""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,418,608,20,8,8,"[""11055"",""11104"",""13805"",""26114"",""34199"",""42349"",""8514"",""8832""]","[""10714"",""14241"",""18125"",""22061"",""24635"",""29932"",""3089"",""3673""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,420,766,20,8,8,"[""12374"",""27250"",""27271"",""33757"",""33780"",""33787"",""33788"",""33914""]","[""12782"",""27011"",""27174"",""27236"",""27473"",""33852"",""6567"",""7056""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s3,C0,422,428,20,7,7,"[""11115"",""11250"",""30853"",""33603"",""37041"",""38662"",""40997""]","[""25227"",""25671"",""28929"",""35762"",""37125"",""38392"",""6705""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,426,223,20,3,3,"[""29681"",""29698"",""2979""]","[""21868"",""30980"",""8070""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,433,113,20,5,5,"[""1783"",""23668"",""25989"",""724"",""842""]","[""18848"",""18996"",""22049"",""32253"",""41731""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s3,C0,438,101,20,2,2,"[""17946"",""27944""]","[""36473"",""41079""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,464,85,20,3,3,"[""13193"",""16216"",""21113""]","[""16217"",""26530"",""32549""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s3,C0,470,45,20,1,1,"[""37420""]","[""14071""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,2,151,20,5,5,"[""12130"",""24099"",""27508"",""34445"",""35712""]","[""27509"",""27512"",""27513"",""3276"",""39496""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,28,175,20,4,4,"[""13016"",""16102"",""17435"",""40843""]","[""11210"",""17975"",""21334"",""924""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,59,43,20,2,2,"[""41617"",""41648""]","[""41636"",""41637""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,102,57,20,4,4,"[""20553"",""3400"",""37667"",""6740""]","[""12166"",""3239"",""34730"",""6739""]",True,True,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s4,C0,108,81,20,3,3,"[""3025"",""3917"",""3918""]","[""3026"",""3028"",""3895""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,109,39,20,3,3,"[""26132"",""26919"",""26928""]","[""26126"",""26926"",""26938""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,112,266,20,5,5,"[""25781"",""31926"",""37437"",""40866"",""41789""]","[""13854"",""25785"",""33169"",""37434"",""38591""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,115,202,20,3,3,"[""28114"",""42311"",""5121""]","[""12163"",""32432"",""9495""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,148,194,20,3,3,"[""31985"",""34949"",""36148""]","[""11142"",""34280"",""39094""]",True,True,0.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s4,C0,159,93,20,1,1,"[""3765""]","[""39488""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,172,42,20,3,3,"[""25672"",""25685"",""40932""]","[""12150"",""37418"",""40933""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,226,197,20,3,3,"[""18007"",""31268"",""31439""]","[""22989"",""5452"",""5945""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,227,176,20,4,4,"[""24826"",""28697"",""795"",""8054""]","[""24387"",""28505"",""8152"",""8304""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,229,133,20,2,2,"[""24913"",""37672""]","[""19733"",""30293""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,231,307,20,4,4,"[""19170"",""20180"",""20188"",""20209""]","[""22791"",""22792"",""32015"",""7791""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s4,C0,234,107,20,2,2,"[""25378"",""4687""]","[""29468"",""6158""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,245,57,20,1,1,"[""17814""]","[""7946""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,248,39,20,3,3,"[""16398"",""404"",""6734""]","[""29118"",""37183"",""40278""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,355,30,20,3,3,"[""19432"",""24355"",""29940""]","[""29936"",""35470"",""35702""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,368,81,20,4,4,"[""10334"",""15133"",""16453"",""38765""]","[""35820"",""38214"",""8607"",""8611""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,418,608,20,9,9,"[""11104"",""13805"",""13806"",""14193"",""23638"",""26349"",""34199"",""5326"",""8462""]","[""12750"",""18125"",""19918"",""22061"",""29932"",""3089"",""36319"",""3673"",""40590""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,420,766,20,7,7,"[""20456"",""27239"",""33835"",""33913"",""33914"",""33951"",""7057""]","[""12782"",""13804"",""27236"",""27473"",""33852"",""6567"",""7056""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,426,223,20,5,5,"[""2292"",""29681"",""29698"",""41314"",""8794""]","[""21868"",""21870"",""2978"",""30980"",""8070""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,433,113,20,4,4,"[""10841"",""1783"",""18847"",""26334""]","[""18848"",""18996"",""41731"",""4484""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s4,C0,438,101,20,2,2,"[""17946"",""2229""]","[""24435"",""41079""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,442,70,20,4,4,"[""17612"",""22754"",""22756"",""9168""]","[""3646"",""42680"",""7449"",""7679""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,446,57,20,2,2,"[""31178"",""6951""]","[""19740"",""23058""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,gte_modernbert,raw,C2s4,C0,464,85,20,2,2,"[""13193"",""35888""]","[""16218"",""32282""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s4,C0,470,45,20,1,1,"[""12966""]","[""29149""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,28,175,20,5,5,"[""13016"",""14289"",""16102"",""2732"",""45""]","[""11210"",""17974"",""33455"",""864"",""924""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,59,43,20,3,3,"[""41616"",""41617"",""41648""]","[""41621"",""41625"",""41636""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,102,57,20,4,4,"[""13596"",""19933"",""3242"",""37667""]","[""12154"",""12166"",""34730"",""6739""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,108,81,20,4,4,"[""3025"",""3041"",""3917"",""3918""]","[""3026"",""3033"",""3042"",""3895""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,109,39,20,2,2,"[""26124"",""26132""]","[""26926"",""26929""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
