dataset,model,method,schedule,K,invariant_by_construction,vectors_per_product,construction_encodings_per_product,status,basis,sparse_branch,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval,record_type,comparator,delta,reason
esci,minilm,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,judged_coverage,0.54789579158316637,0.52384769539078146,0.57194388777555105,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,persistent_inclusion,0.67685058322584046,0.64603190473081229,0.70643582836852636,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,20,True,0,0,available,structural: single deterministic fixed index,True,persistent_omission,0.32314941677415954,0.29356417163147364,0.3539680952691876,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,Recall,0.82831914839620868,0.80252952373144126,0.85317099395970353,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,nDCG,0.67377006586625854,0.64954581302041514,0.697258452646766,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,cNDCG,0.82249140298675183,0.80776155452927423,0.83668842602783411,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,judged_coverage,0.15436873747494989,0.14595190380761525,0.1630260521042084,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,persistent_inclusion,0.82831914839620868,0.80252952373144126,0.85317099395970353,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,minilm,BM25,fixed,100,True,0,0,available,structural: single deterministic fixed index,True,persistent_omission,0.17168085160379132,0.14682900604029636,0.19747047626855868,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,Recall,0.74104656363799326,0.71370306933092686,0.7678280888509339,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,nDCG,0.66292112963197014,0.63882696113296389,0.68639830937946011,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.81333610260627021,0.7988105191223952,0.82742673920793619,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.59368737474949895,0.57073897795591166,0.6163351703406813,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.71894932654719745,0.6906789908038089,0.74630192315531718,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,VI,0.036618061695566417,0.02839704467582493,0.045904825408586925,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,20,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.24443261175723624,0.21815860491636355,0.27108733810698021,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,Recall,0.73830305555324593,0.71124412991049979,0.76511221036562116,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,nDCG,0.66226129528156763,0.63807946503677382,0.68572104815833601,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.81369118835293297,0.79914275547620339,0.82766732462991055,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.59368737474949895,0.57099699398797599,0.616361651875179,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.71894932654719745,0.6906789908038089,0.74630192315531718,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,VI,0.036618061695566417,0.02839704467582493,0.045904825408586925,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,20,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.24443261175723624,0.21815860491636355,0.27108733810698021,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,Recall,0.90977590356820059,0.89040547960017724,0.92852333399933418,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,nDCG,0.72905603906632199,0.70720764250640988,0.75009320187621709,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.84323828691975722,0.83005415425127027,0.8557225458709663,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.17160320641282564,0.16304609218436877,0.18048096192384772,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.90732186277234461,0.88769099094231518,0.92604421697330797,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,VI,0.0072012176997605518,0.0047076062249981308,0.010066998071739676,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,C0,100,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.085476919527894865,0.067163384286929875,0.10453624576713429,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,Recall,0.91041342421919536,0.8911174665184326,0.92909009584233071,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,nDCG,0.72967820816073647,0.70783697848833182,0.7504815422093829,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,cNDCG,0.84371622004448921,0.83058147955598882,0.85606432711757097,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,judged_coverage,0.17170913255081593,0.16322072716862299,0.18054129687947323,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,persistent_inclusion,0.90732186277234461,0.88769099094231518,0.92604421697330797,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,VI,0.0072012176997605518,0.0047076062249981308,0.010066998071739676,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw,seven_mean,100,False,1,1,available,observed seven catalog schedules,False,persistent_omission,0.085476919527894865,0.067163384286929875,0.10453624576713429,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,Recall,0.74653558918717988,0.71958332138183556,0.77283593695014208,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,nDCG,0.66834770507802166,0.64418184407846357,0.69162220283353271,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,cNDCG,0.80550007500008003,0.7900036141155562,0.82077614188786385,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,judged_coverage,0.60310621242484974,0.58086172344689369,0.6255511022044089,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,persistent_inclusion,0.73693419866838539,0.70946883039436692,0.76352470198253042,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,VI,0.023069734925116422,0.017625300112393178,0.02905126130579844,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,C0,20,False,1,1,available,observed seven catalog schedules,True,persistent_omission,0.23999606640649829,0.21478536973431342,0.26628285201964208,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,seven_mean,20,False,1,1,available,observed seven catalog schedules,True,Recall,0.7483822364445466,0.72160044251879429,0.77426291836587502,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,seven_mean,20,False,1,1,available,observed seven catalog schedules,True,nDCG,0.66895080099808879,0.64482237244034457,0.69220117490452304,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,seven_mean,20,False,1,1,available,observed seven catalog schedules,True,cNDCG,0.80543220370048463,0.78994330037801985,0.82066674828038677,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,seven_mean,20,False,1,1,available,observed seven catalog schedules,True,judged_coverage,0.60369310048668767,0.58129079587746912,0.62625250501002006,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
esci,bge_base,raw_hybrid,seven_mean,20,False,1,1,available,observed seven catalog schedules,True,persistent_inclusion,0.73693419866838539,0.70946883039436692,0.76352470198253042,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile,estimate,,,
