dataset,model,method,schedule,K,invariant_by_construction,vectors_per_product,construction_encodings_per_product,status,basis,sparse_branch,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
wands,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.36275544998873882,0.32394963007827732,0.40346971262584758,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,20,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.63724455001126123,0.59653028737415237,0.67605036992172263,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,Recall,0.6360915509016335,0.59796319363571515,0.67416743887960262,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,nDCG,0.68236953082118068,0.6547811498245274,0.70907559967188982,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,cNDCG,0.86270683104116053,0.84765548158601056,0.87746982656345118,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,judged_coverage,0.68600649350649345,0.65568181818181814,0.71564935064935065,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_inclusion,0.6360915509016335,0.59796319363571515,0.67416743887960262,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,lexical_descending,fixed,100,True,1,1,available,structural: single deterministic fixed index,False,persistent_omission,0.3639084490983665,0.32583256112039727,0.4020368063642849,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,Recall,0.36389692448832062,0.32520941685745908,0.40353482658063644,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,nDCG,0.70383120351024808,0.67433703439965342,0.73341288734348919,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,cNDCG,0.80914351500736181,0.78887937146098563,0.82965135022640868,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,judged_coverage,0.83311688311688314,0.80584415584415581,0.85941558441558441,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,persistent_inclusion,0.36389692448832062,0.32520941685745908,0.40353482658063644,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,20,True,2,2,available,structural: single deterministic fixed index,False,persistent_omission,0.63610307551167944,0.59646517341936356,0.67479058314254092,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,Recall,0.64000233858062061,0.60237045540725798,0.67790513900229821,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,nDCG,0.68490176222685129,0.65762441373711866,0.71145918443072986,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,cNDCG,0.86416204108830663,0.84941565440891231,0.87844417132311581,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,judged_coverage,0.6875649350649351,0.65750000000000008,0.71756574675324691,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,persistent_inclusion,0.64000233858062061,0.60237045540725798,0.67790513900229821,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_2,fixed,100,True,2,2,available,structural: single deterministic fixed index,False,persistent_omission,0.35999766141937939,0.32209486099770179,0.39762954459274197,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,Recall,0.36508971302261556,0.32608706024649942,0.40471918309362065,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,nDCG,0.70641305656937103,0.67702510513497549,0.7359900554378126,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,cNDCG,0.81225065977199185,0.79195899345574605,0.83248614778192398,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,judged_coverage,0.83198051948051943,0.80454545454545479,0.85827922077922081,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,persistent_inclusion,0.36508971302261556,0.32608706024649942,0.40471918309362065,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,20,True,4,4,available,structural: single deterministic fixed index,False,persistent_omission,0.6349102869773845,0.59528081690637913,0.67391293975350064,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,Recall,0.63860983886701816,0.60104469509737479,0.67596244709667819,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,nDCG,0.68663033544166996,0.65934814891481763,0.71307525901589985,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,cNDCG,0.86593047416355218,0.85124036510066425,0.88008932067301959,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,judged_coverage,0.68873376623376625,0.6585714285714287,0.71847402597402588,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,persistent_inclusion,0.63860983886701816,0.60104469509737479,0.67596244709667819,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_4,fixed,100,True,4,4,available,structural: single deterministic fixed index,False,persistent_omission,0.36139016113298184,0.32403755290332187,0.39895530490262515,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,Recall,0.36463468152840789,0.32583349276105972,0.40452538257993104,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,nDCG,0.70764526629553082,0.67825766350584038,0.73726151142965124,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,cNDCG,0.81340256936502608,0.79323634523224729,0.83352870620645225,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,judged_coverage,0.83409090909090899,0.80649350649350648,0.86055194805194823,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,persistent_inclusion,0.36463468152840789,0.32583349276105972,0.40452538257993104,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,20,True,7,7,available,structural: single deterministic fixed index,False,persistent_omission,0.63536531847159217,0.5954746174200688,0.67416650723894023,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,Recall,0.64150247364052071,0.60435012714562208,0.67935093958187787,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,nDCG,0.68803137098721556,0.66078337176344404,0.71455755446908242,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,cNDCG,0.86661875467356464,0.85192782302326564,0.88086232246242624,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,judged_coverage,0.69006493506493505,0.65996672077922081,0.72003409090909098,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,max_7,fixed,100,True,7,7,available,structural: single deterministic fixed index,False,persistent_inclusion,0.64150247364052071,0.60435012714562208,0.67935093958187787,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
