dataset,model,method,schedule,K,comparator,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:C0,nDCG,0.023175867758416718,0.011612955889319159,0.035005621088633379,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:C0,persistent_inclusion,0.06977330426527828,0.053612966591852697,0.087726533750976554,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:C0,VI,-0.11931807342696618,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:C0,persistent_omission,0.049544769161687915,0.034074561881047363,0.065005207548324923,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:seven_mean,Recall,0.014116865380912101,0.002174431099715666,0.026847399030694358,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:seven_mean,nDCG,0.023148885504375809,0.011413069551657865,0.035042510067395692,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:seven_mean,persistent_inclusion,0.06977330426527828,0.053612966591852697,0.087726533750976554,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:seven_mean,VI,-0.11931807342696618,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw:seven_mean,persistent_omission,0.049544769161687915,0.034074561881047363,0.065005207548324923,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,lexical_ascending:fixed,Recall,0.01377246716083476,0.0024246842066852426,0.025765266634252972,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,lexical_ascending:fixed,nDCG,0.025880690725260874,0.014162451389089174,0.037823174574412297,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,lexical_ascending:fixed,persistent_inclusion,0.01377246716083476,0.0024246842066852426,0.025765266634252972,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,lexical_ascending:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,lexical_ascending:fixed,persistent_omission,-0.013772467160834757,-0.025765266634252975,-0.0024246842066852443,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,Recall,0.027298156437734394,0.0084239762468798791,0.046553492517729896,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,nDCG,0.069144459490756663,0.055360742976118267,0.083209892218567047,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,persistent_inclusion,0.027298156437734394,0.0084239762468798791,0.046553492517729896,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,BM25:fixed,persistent_omission,-0.027298156437734394,-0.046553492517729889,-0.0084239762468798791,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,Recall,-0.0062411140542628085,-0.013698461020639431,-0.00084467125600792608,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,nDCG,-0.0014451341253958645,-0.004016856312736081,0.001097098796398381,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,persistent_inclusion,0.031527707539384379,0.025365768592224298,0.038945681583792517,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,VI,-0.07522490492540361,-0.088346218755919595,-0.063142213951726894,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,20,raw_hybrid:seven_mean,persistent_omission,0.043697197386019244,0.034875407668956269,0.054141996494025971,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,Recall,0.049812661840155183,0.033128438981269534,0.06816779592407908,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,nDCG,0.026495555677323712,0.017045443070630974,0.036369539472338577,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,persistent_inclusion,0.10971912203865297,0.090243355670134251,0.13075787041046455,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,VI,-0.12304874805427349,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:C0,persistent_omission,0.013329626015620518,-0.0032441795836630747,0.029563171998348292,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,Recall,0.045319299443610753,0.029080643244305399,0.062592961140125192,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,nDCG,0.027911658640383169,0.018389443116947221,0.037859648586020804,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,persistent_inclusion,0.10971912203865297,0.090243355670134251,0.13075787041046455,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,VI,-0.12304874805427349,-0.1429622483562622,-0.10489639004814211,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw:seven_mean,persistent_omission,0.013329626015620518,-0.0032441795836630747,0.029563171998348292,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,Recall,0.049153054019242304,0.030568268199844321,0.069044600903948039,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,nDCG,0.029911876421030204,0.02043490129356372,0.039843143006981337,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,persistent_inclusion,0.049153054019242304,0.030568268199844321,0.069044600903948039,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,lexical_ascending:fixed,persistent_omission,-0.049153054019242304,-0.069044600903948039,-0.030568268199844328,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,Recall,0.049196642775870464,0.030200989617697859,0.06905449961565803,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,nDCG,0.064069557364151666,0.054113644740383771,0.074409116192190206,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,persistent_inclusion,0.049196642775870464,0.030200989617697859,0.06905449961565803,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,BM25:fixed,persistent_omission,-0.049196642775870464,-0.069054499615658044,-0.030200989617697873,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,Recall,0.0037951018257106656,-0.0013143746884284157,0.010373509085783671,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,nDCG,-0.00088306414187834395,-0.0023473560135961174,0.00051566365598503146,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,persistent_inclusion,0.038910791104047208,0.029965985104697522,0.049734799820969088,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,VI,-0.070466067747674915,-0.084599258432860133,-0.057977554667866367,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,100,raw_hybrid:seven_mean,persistent_omission,0.031555276643627707,0.02454955371399407,0.040679224763588775,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:C0,Recall,0.022683787585061312,0.0091509206536951031,0.037392549801742975,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:C0,nDCG,0.026441818939565521,0.014822251260900683,0.038034060532771065,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:C0,persistent_inclusion,0.079006280133026352,0.061220957004997086,0.098614389381812342,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:C0,VI,-0.11931807342696618,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:C0,persistent_omission,0.040311793293939836,0.025648252203301681,0.054320528270520731,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,Recall,0.023349841248660182,0.0097511054669059231,0.037807652659507369,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,nDCG,0.02641483668552461,0.014700116244365818,0.038107390455079306,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,persistent_inclusion,0.079006280133026352,0.061220957004997086,0.098614389381812342,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,VI,-0.11931807342696618,-0.13753628941350593,-0.10264131453009086,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,raw:seven_mean,persistent_omission,0.040311793293939836,0.025648252203301681,0.054320528270520731,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,Recall,0.020974231141979365,0.0071448922523486775,0.035851737765986436,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,nDCG,0.024863914409488628,0.012901308787655228,0.036557871100743898,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,persistent_inclusion,0.020974231141979365,0.0071448922523486775,0.035851737765986436,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,VI,0,0,0,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,lexical_descending:fixed,persistent_omission,-0.020974231141979365,-0.035851737765986429,-0.0071448922523486783,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,Recall,0.03653113230548248,0.018800671602400974,0.055149045855629443,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,nDCG,0.07241041067190547,0.058150411197097109,0.086943125156771786,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
wands,bge_base,canonical_hybrid_lexical_descending,fixed,20,BM25:fixed,persistent_inclusion,0.03653113230548248,0.018800671602400974,0.055149045855629443,308,21299,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
