dataset,model,query_id,product_id,schedule,historical_rank,harmonized_rank,decision20_changed,decision100_changed
wands,minilm,26,8096,C1,1305,1301,False,False
wands,minilm,26,8096,C2s1,973,972,False,False
wands,minilm,26,8096,C2s3,548,547,False,False
wands,minilm,26,8096,C2s4,945,944,False,False
wands,minilm,26,8118,C1,1850,1853,False,False
wands,minilm,26,8118,C2s1,1121,1123,False,False
wands,minilm,26,8118,C2s2,1045,1042,False,False
wands,minilm,26,8118,C2s3,1134,1136,False,False
wands,minilm,26,8118,C2s5,1588,1593,False,False
wands,minilm,26,8130,C1,1170,1172,False,False
wands,minilm,26,8130,C2s1,555,556,False,False
wands,minilm,26,8130,C2s3,397,399,False,False
wands,minilm,26,8130,C2s4,480,482,False,False
wands,minilm,26,8160,C0,328,326,False,False
wands,minilm,26,8160,C1,1343,1341,False,False
wands,minilm,26,8160,C2s2,858,852,False,False
wands,minilm,26,8160,C2s3,1375,1376,False,False
wands,minilm,26,8160,C2s4,1409,1407,False,False
wands,minilm,26,8160,C2s5,1103,1101,False,False
wands,minilm,26,8262,C0,1333,1331,False,False
wands,minilm,26,8262,C1,4919,4918,False,False
wands,minilm,26,8262,C2s1,2748,2752,False,False
wands,minilm,26,8262,C2s2,1006,1008,False,False
wands,minilm,26,8262,C2s3,1241,1248,False,False
wands,minilm,26,8262,C2s5,2235,2237,False,False
wands,minilm,26,8263,C0,1751,1745,False,False
wands,minilm,26,8263,C1,1751,1745,False,False
wands,minilm,26,8263,C2s1,1751,1745,False,False
wands,minilm,26,8263,C2s2,1751,1745,False,False
wands,minilm,26,8263,C2s3,1751,1745,False,False
wands,minilm,26,8263,C2s4,1751,1745,False,False
wands,minilm,26,8263,C2s5,1751,1745,False,False
wands,minilm,26,8312,C0,1769,1771,False,False
wands,minilm,26,8312,C1,3434,3438,False,False
wands,minilm,26,8312,C2s1,1608,1606,False,False
wands,minilm,26,8312,C2s2,2628,2630,False,False
wands,minilm,26,8312,C2s4,1689,1694,False,False
wands,minilm,26,8312,C2s5,3551,3555,False,False
wands,minilm,26,8318,C1,497,496,False,False
wands,minilm,26,8318,C2s1,492,491,False,False
wands,minilm,26,8318,C2s2,178,177,False,False
wands,minilm,26,8318,C2s4,567,571,False,False
wands,minilm,26,8318,C2s5,299,301,False,False
wands,minilm,26,8323,C0,707,709,False,False
wands,minilm,26,8323,C1,395,394,False,False
wands,minilm,26,8323,C2s2,523,524,False,False
wands,minilm,26,8323,C2s4,383,382,False,False
wands,minilm,26,8323,C2s5,864,860,False,False
wands,minilm,26,8327,C0,715,716,False,False
wands,minilm,26,8327,C1,1609,1614,False,False
wands,minilm,26,8327,C2s1,2524,2522,False,False
wands,minilm,26,8327,C2s2,1415,1411,False,False
wands,minilm,26,8327,C2s3,1492,1490,False,False
wands,minilm,26,8327,C2s4,1470,1472,False,False
wands,minilm,26,8327,C2s5,1649,1646,False,False
wands,minilm,26,8340,C0,592,593,False,False
wands,minilm,26,8340,C1,4604,4609,False,False
wands,minilm,26,8340,C2s1,2524,2528,False,False
wands,minilm,26,8340,C2s2,2862,2864,False,False
wands,minilm,26,8340,C2s3,5836,5842,False,False
wands,minilm,26,8340,C2s5,910,913,False,False
wands,minilm,26,8341,C0,3025,3028,False,False
wands,minilm,26,8341,C1,4919,4923,False,False
wands,minilm,26,8341,C2s1,3954,3957,False,False
wands,minilm,26,8341,C2s2,4530,4529,False,False
wands,minilm,26,8341,C2s3,1971,1969,False,False
wands,minilm,26,8341,C2s4,3547,3546,False,False
wands,minilm,26,8374,C2s1,164,163,False,False
wands,minilm,26,8374,C2s3,118,117,False,False
wands,minilm,26,8374,C2s4,363,364,False,False
wands,minilm,26,8380,C0,268,267,False,False
wands,minilm,26,8380,C1,746,743,False,False
wands,minilm,26,8380,C2s1,542,543,False,False
wands,minilm,26,8380,C2s2,1231,1233,False,False
wands,minilm,26,8380,C2s3,497,496,False,False
wands,minilm,26,8380,C2s4,781,777,False,False
wands,minilm,26,8380,C2s5,787,782,False,False
wands,minilm,26,8384,C0,1588,1585,False,False
wands,minilm,26,8384,C1,1565,1567,False,False
wands,minilm,26,8384,C2s1,2276,2281,False,False
wands,minilm,26,8384,C2s2,2518,2519,False,False
wands,minilm,26,8384,C2s3,1342,1343,False,False
wands,minilm,26,8384,C2s4,880,879,False,False
wands,minilm,26,8384,C2s5,1102,1101,False,False
wands,minilm,26,8388,C0,236,234,False,False
wands,minilm,26,8388,C2s2,215,216,False,False
wands,minilm,26,8388,C2s3,663,664,False,False
wands,minilm,26,8388,C2s4,387,388,False,False
wands,minilm,26,8838,C0,561,564,False,False
wands,minilm,26,8838,C1,1529,1533,False,False
wands,minilm,26,8838,C2s1,1283,1282,False,False
wands,minilm,26,8838,C2s2,479,480,False,False
wands,minilm,26,8838,C2s3,428,426,False,False
wands,minilm,26,8838,C2s4,658,660,False,False
wands,minilm,26,8838,C2s5,849,848,False,False
wands,minilm,26,8842,C1,1366,1367,False,False
wands,minilm,26,8842,C2s1,927,929,False,False
wands,minilm,26,8842,C2s3,699,700,False,False
wands,minilm,26,8842,C2s4,509,507,False,False
wands,minilm,26,8848,C1,58,57,False,False
wands,minilm,26,8848,C2s5,31,32,False,False
wands,minilm,26,8849,C0,462,463,False,False
wands,minilm,26,8849,C1,2455,2453,False,False
wands,minilm,26,8849,C2s1,3139,3137,False,False
wands,minilm,26,8849,C2s2,691,687,False,False
wands,minilm,26,8849,C2s3,1393,1400,False,False
wands,minilm,26,8849,C2s4,1458,1457,False,False
wands,minilm,26,8849,C2s5,600,599,False,False
wands,minilm,26,8850,C1,2058,2053,False,False
wands,minilm,26,8850,C2s1,1717,1718,False,False
wands,minilm,26,8850,C2s2,1154,1153,False,False
wands,minilm,26,8850,C2s3,101,100,False,True
wands,minilm,26,8850,C2s4,466,467,False,False
wands,minilm,26,8850,C2s5,702,703,False,False
wands,minilm,26,8888,C0,4443,4440,False,False
wands,minilm,26,8888,C1,5176,5174,False,False
wands,minilm,26,8888,C2s1,5619,5605,False,False
wands,minilm,26,8888,C2s2,3937,3936,False,False
wands,minilm,26,8888,C2s3,4635,4629,False,False
wands,minilm,26,8888,C2s4,3644,3639,False,False
wands,minilm,26,8888,C2s5,4336,4329,False,False
wands,minilm,26,8903,C0,361,360,False,False
wands,minilm,26,8903,C2s1,870,871,False,False
wands,minilm,26,8903,C2s5,1137,1139,False,False
wands,minilm,26,8942,C0,372,371,False,False
wands,minilm,26,8942,C1,572,571,False,False
wands,minilm,26,8942,C2s2,894,893,False,False
wands,minilm,26,8942,C2s3,914,911,False,False
wands,minilm,26,8942,C2s4,875,876,False,False
wands,minilm,26,8942,C2s5,928,929,False,False
wands,minilm,26,8967,C0,101,102,False,False
wands,minilm,26,8970,C0,896,894,False,False
wands,minilm,26,8970,C1,1867,1862,False,False
wands,minilm,26,8970,C2s1,582,581,False,False
wands,minilm,26,8970,C2s2,548,547,False,False
wands,minilm,26,8970,C2s3,1226,1228,False,False
wands,minilm,26,8970,C2s5,498,496,False,False
wands,minilm,26,8994,C0,79,77,False,False
wands,minilm,26,8994,C1,174,175,False,False
wands,minilm,26,8994,C2s3,124,123,False,False
wands,minilm,26,8994,C2s4,132,135,False,False
wands,minilm,26,9217,C0,2999,2996,False,False
wands,minilm,26,9217,C1,3735,3730,False,False
wands,minilm,26,9217,C2s1,3728,3733,False,False
wands,minilm,26,9217,C2s2,1905,1906,False,False
wands,minilm,26,9217,C2s3,3077,3081,False,False
wands,minilm,26,9217,C2s4,2893,2897,False,False
wands,minilm,26,9217,C2s5,2628,2636,False,False
wands,minilm,26,9234,C0,6820,6826,False,False
wands,minilm,26,9234,C1,5432,5431,False,False
wands,minilm,26,9234,C2s2,5289,5296,False,False
wands,minilm,26,9234,C2s3,6224,6220,False,False
wands,minilm,26,9234,C2s4,5569,5578,False,False
wands,minilm,26,9234,C2s5,5391,5395,False,False
wands,minilm,26,9299,C2s1,370,366,False,False
wands,minilm,26,9299,C2s2,211,208,False,False
wands,minilm,26,9299,C2s3,580,578,False,False
wands,minilm,26,9299,C2s4,185,183,False,False
wands,minilm,26,9309,C0,848,850,False,False
wands,minilm,26,9309,C1,281,279,False,False
wands,minilm,26,9309,C2s2,368,367,False,False
wands,minilm,26,9309,C2s3,522,523,False,False
wands,minilm,26,9309,C2s5,105,106,False,False
wands,minilm,26,9337,C0,456,457,False,False
wands,minilm,26,9337,C1,1626,1625,False,False
wands,minilm,26,9337,C2s1,3617,3620,False,False
wands,minilm,26,9337,C2s2,2477,2472,False,False
wands,minilm,26,9337,C2s3,3203,3206,False,False
wands,minilm,26,9337,C2s4,2365,2367,False,False
wands,minilm,26,9337,C2s5,1841,1839,False,False
wands,minilm,26,9386,C0,5878,5873,False,False
wands,minilm,26,9386,C1,5511,5509,False,False
wands,minilm,26,9386,C2s3,6139,6144,False,False
wands,minilm,26,9386,C2s4,5856,5858,False,False
wands,minilm,26,9386,C2s5,5210,5209,False,False
wands,minilm,26,9411,C0,1356,1352,False,False
wands,minilm,26,9411,C1,2227,2229,False,False
wands,minilm,26,9411,C2s1,1705,1702,False,False
wands,minilm,26,9411,C2s2,1713,1718,False,False
wands,minilm,26,9411,C2s3,3134,3137,False,False
wands,minilm,26,9411,C2s4,1436,1435,False,False
wands,minilm,26,9411,C2s5,1724,1735,False,False
wands,minilm,26,9489,C1,928,929,False,False
wands,minilm,26,9489,C2s1,927,929,False,False
wands,minilm,26,9489,C2s2,960,959,False,False
wands,minilm,26,9489,C2s3,1134,1135,False,False
wands,minilm,26,9489,C2s4,1019,1026,False,False
wands,minilm,26,9489,C2s5,649,648,False,False
wands,minilm,26,9491,C0,565,563,False,False
wands,minilm,26,9491,C1,393,394,False,False
wands,minilm,26,9491,C2s1,941,943,False,False
wands,minilm,26,9491,C2s4,1038,1041,False,False
wands,minilm,26,9730,C0,904,905,False,False
wands,minilm,26,9730,C1,593,595,False,False
wands,minilm,26,9730,C2s1,758,752,False,False
wands,minilm,26,9730,C2s3,612,614,False,False
wands,minilm,26,9730,C2s4,558,562,False,False
wands,minilm,26,9730,C2s5,913,915,False,False
wands,minilm,26,975,C1,109,111,False,False
wands,minilm,26,975,C2s4,229,227,False,False
wands,minilm,27,1048,C1,652,650,False,False
wands,minilm,27,1048,C2s1,560,557,False,False
wands,minilm,27,1048,C2s2,560,561,False,False
wands,minilm,27,1048,C2s3,409,408,False,False
wands,minilm,27,1048,C2s5,672,670,False,False
wands,minilm,27,11011,C0,1642,1643,False,False
wands,minilm,27,11011,C2s1,1330,1327,False,False
wands,minilm,27,11011,C2s2,1306,1307,False,False
wands,minilm,27,11011,C2s3,1404,1403,False,False
wands,minilm,27,11011,C2s4,1376,1377,False,False
wands,minilm,27,11011,C2s5,1394,1396,False,False
wands,minilm,27,12446,C0,1667,1666,False,False
wands,minilm,27,12446,C2s1,1417,1415,False,False
wands,minilm,27,12446,C2s3,1583,1582,False,False
wands,minilm,27,12446,C2s5,1668,1669,False,False
wands,minilm,27,12447,C1,1317,1316,False,False
wands,minilm,27,12447,C2s2,1369,1370,False,False
wands,minilm,27,12447,C2s4,1602,1600,False,False
wands,minilm,27,1316,C0,500,501,False,False
wands,minilm,27,1316,C1,382,380,False,False
wands,minilm,27,1316,C2s2,515,511,False,False
wands,minilm,27,1316,C2s3,355,354,False,False
wands,minilm,27,1317,C0,1378,1376,False,False
wands,minilm,27,1317,C2s3,1127,1126,False,False
wands,minilm,27,1317,C2s4,1095,1093,False,False
wands,minilm,27,13170,C2s1,274,272,False,False
wands,minilm,27,13170,C2s2,430,429,False,False
wands,minilm,27,13170,C2s3,173,174,False,False
wands,minilm,27,13170,C2s5,222,221,False,False
wands,minilm,27,1319,C2s5,1300,1299,False,False
wands,minilm,27,1320,C0,1270,1268,False,False
wands,minilm,27,1320,C1,726,723,False,False
wands,minilm,27,1320,C2s3,988,986,False,False
wands,minilm,27,1320,C2s4,1488,1487,False,False
wands,minilm,27,1320,C2s5,1343,1341,False,False
wands,minilm,27,1321,C0,1070,1060,False,False
wands,minilm,27,1321,C1,1054,1055,False,False
wands,minilm,27,1321,C2s1,731,730,False,False
wands,minilm,27,1321,C2s2,715,710,False,False
wands,minilm,27,1321,C2s4,774,769,False,False
wands,minilm,27,1321,C2s5,1114,1112,False,False
wands,minilm,27,13527,C1,1164,1166,False,False
wands,minilm,27,13527,C2s1,1256,1255,False,False
wands,minilm,27,13527,C2s2,1178,1181,False,False
wands,minilm,27,13527,C2s3,1141,1143,False,False
wands,minilm,27,13527,C2s5,855,857,False,False
wands,minilm,27,13529,C2s1,193,191,False,False
wands,minilm,27,13529,C2s5,278,277,False,False
wands,minilm,27,13561,C0,757,758,False,False
wands,minilm,27,13561,C1,856,862,False,False
wands,minilm,27,13561,C2s1,733,734,False,False
wands,minilm,27,13561,C2s3,631,633,False,False
wands,minilm,27,13561,C2s4,1021,1022,False,False
wands,minilm,27,13561,C2s5,1131,1132,False,False
wands,minilm,27,13562,C0,543,541,False,False
wands,minilm,27,13562,C1,1333,1334,False,False
wands,minilm,27,13562,C2s2,1271,1274,False,False
wands,minilm,27,13562,C2s3,1120,1121,False,False
wands,minilm,27,13562,C2s4,1251,1248,False,False
wands,minilm,27,13562,C2s5,900,899,False,False
wands,minilm,27,13564,C0,1484,1483,False,False
wands,minilm,27,13564,C2s3,1296,1297,False,False
wands,minilm,27,13564,C2s4,1314,1315,False,False
wands,minilm,27,13565,C1,1232,1233,False,False
wands,minilm,27,13565,C2s1,1536,1538,False,False
wands,minilm,27,13565,C2s2,1298,1300,False,False
wands,minilm,27,13565,C2s4,1222,1223,False,False
wands,minilm,27,13565,C2s5,1002,1003,False,False
wands,minilm,27,13566,C1,954,953,False,False
wands,minilm,27,13566,C2s3,1442,1441,False,False
wands,minilm,27,13566,C2s5,1286,1288,False,False
wands,minilm,27,13567,C0,1330,1332,False,False
wands,minilm,27,13567,C1,1543,1544,False,False
wands,minilm,27,13567,C2s2,1270,1268,False,False
wands,minilm,27,13567,C2s3,1279,1278,False,False
wands,minilm,27,13567,C2s5,1459,1460,False,False
wands,minilm,27,13568,C1,1598,1599,False,False
wands,minilm,27,13568,C2s5,1664,1667,False,False
wands,minilm,27,13569,C0,1144,1145,False,False
wands,minilm,27,13569,C2s1,1261,1257,False,False
wands,minilm,27,13569,C2s2,1188,1184,False,False
wands,minilm,27,13569,C2s4,1257,1255,False,False
wands,minilm,27,13569,C2s5,1144,1145,False,False
wands,minilm,27,13570,C0,1346,1347,False,False
wands,minilm,27,13570,C2s1,1221,1223,False,False
wands,minilm,27,13570,C2s2,1231,1230,False,False
wands,minilm,27,13570,C2s3,1221,1219,False,False
wands,minilm,27,13570,C2s5,1416,1418,False,False
wands,minilm,27,13571,C1,1122,1124,False,False
wands,minilm,27,13571,C2s1,1038,1037,False,False
wands,minilm,27,13571,C2s2,1122,1123,False,False
wands,minilm,27,13571,C2s4,1358,1360,False,False
wands,minilm,27,13571,C2s5,1247,1245,False,False
wands,minilm,27,13572,C0,1456,1454,False,False
wands,minilm,27,13572,C1,1353,1352,False,False
wands,minilm,27,13572,C2s1,703,702,False,False
wands,minilm,27,13572,C2s2,1512,1510,False,False
wands,minilm,27,13572,C2s3,1541,1539,False,False
wands,minilm,27,13572,C2s4,1072,1074,False,False
wands,minilm,27,13572,C2s5,1221,1219,False,False
wands,minilm,27,13573,C0,1367,1368,False,False
wands,minilm,27,13573,C1,1172,1171,False,False
wands,minilm,27,13573,C2s1,1231,1230,False,False
wands,minilm,27,13573,C2s2,1220,1219,False,False
wands,minilm,27,13573,C2s5,1567,1565,False,False
wands,minilm,27,14235,C0,501,500,False,False
wands,minilm,27,14235,C1,517,516,False,False
wands,minilm,27,14235,C2s2,431,430,False,False
wands,minilm,27,14235,C2s4,375,374,False,False
wands,minilm,27,14235,C2s5,649,648,False,False
wands,minilm,27,14284,C0,1629,1630,False,False
wands,minilm,27,14284,C1,1416,1415,False,False
wands,minilm,27,14284,C2s1,1424,1423,False,False
wands,minilm,27,14284,C2s5,1483,1487,False,False
wands,minilm,27,15896,C2s1,396,397,False,False
wands,minilm,27,15896,C2s3,663,662,False,False
wands,minilm,27,15896,C2s4,535,533,False,False
wands,minilm,27,15900,C0,402,401,False,False
wands,minilm,27,15900,C2s1,544,542,False,False
wands,minilm,27,15900,C2s3,603,601,False,False
wands,minilm,27,15900,C2s4,1052,1054,False,False
wands,minilm,27,15902,C0,508,507,False,False
wands,minilm,27,15902,C1,991,992,False,False
wands,minilm,27,15902,C2s1,523,522,False,False
wands,minilm,27,15902,C2s2,1008,1006,False,False
wands,minilm,27,15902,C2s3,373,371,False,False
wands,minilm,27,15902,C2s5,1130,1129,False,False
wands,minilm,27,15903,C0,1632,1631,False,False
wands,minilm,27,15903,C2s1,1532,1534,False,False
wands,minilm,27,15903,C2s4,1314,1315,False,False
wands,minilm,27,15904,C1,119,120,False,False
wands,minilm,27,15904,C2s1,140,139,False,False
wands,minilm,27,15904,C2s5,284,283,False,False
wands,minilm,27,15905,C0,704,703,False,False
wands,minilm,27,15905,C1,638,639,False,False
wands,minilm,27,15905,C2s3,767,763,False,False
wands,minilm,27,15905,C2s4,418,417,False,False
wands,minilm,27,15906,C0,1268,1266,False,False
wands,minilm,27,15906,C1,269,268,False,False
wands,minilm,27,15906,C2s2,676,675,False,False
wands,minilm,27,15906,C2s3,578,580,False,False
wands,minilm,27,15906,C2s5,572,569,False,False
wands,minilm,27,16098,C0,2000,1999,False,False
wands,minilm,27,16098,C1,1835,1834,False,False
wands,minilm,27,16098,C2s1,1537,1535,False,False
wands,minilm,27,16098,C2s2,1925,1923,False,False
wands,minilm,27,17237,C0,703,706,False,False
wands,minilm,27,17237,C1,324,323,False,False
wands,minilm,27,17237,C2s1,425,426,False,False
wands,minilm,27,17237,C2s4,845,849,False,False
wands,minilm,27,17237,C2s5,441,438,False,False
wands,minilm,27,17238,C1,220,221,False,False
wands,minilm,27,17238,C2s1,521,519,False,False
wands,minilm,27,17238,C2s2,1146,1145,False,False
wands,minilm,27,17238,C2s5,325,324,False,False
wands,minilm,27,17241,C2s2,905,907,False,False
wands,minilm,27,17241,C2s3,1298,1297,False,False
wands,minilm,27,17242,C0,463,464,False,False
wands,minilm,27,17242,C1,208,211,False,False
wands,minilm,27,17242,C2s1,510,509,False,False
wands,minilm,27,17242,C2s2,405,406,False,False
wands,minilm,27,17242,C2s3,319,317,False,False
wands,minilm,27,17242,C2s5,590,589,False,False
wands,minilm,27,17247,C1,1282,1280,False,False
wands,minilm,27,17247,C2s1,995,991,False,False
wands,minilm,27,17247,C2s2,627,626,False,False
wands,minilm,27,17247,C2s3,1127,1126,False,False
wands,minilm,27,17247,C2s5,621,620,False,False
wands,minilm,27,1833,C2s2,1701,1703,False,False
wands,minilm,27,18688,C0,1398,1399,False,False
wands,minilm,27,18688,C1,978,979,False,False
wands,minilm,27,18688,C2s1,1282,1281,False,False
wands,minilm,27,18688,C2s2,1076,1075,False,False
wands,minilm,27,18689,C0,690,688,False,False
wands,minilm,27,18689,C1,538,536,False,False
wands,minilm,27,18689,C2s1,650,649,False,False
wands,minilm,27,18689,C2s2,518,517,False,False
wands,minilm,27,18689,C2s4,518,517,False,False
wands,minilm,27,18689,C2s5,1002,1001,False,False
wands,minilm,27,18690,C1,141,140,False,False
wands,minilm,27,18690,C2s1,113,112,False,False
wands,minilm,27,18690,C2s2,299,298,False,False
wands,minilm,27,18690,C2s3,249,247,False,False
wands,minilm,27,18690,C2s4,140,139,False,False
wands,minilm,27,19095,C0,499,498,False,False
wands,minilm,27,19095,C1,470,466,False,False
wands,minilm,27,19095,C2s5,525,522,False,False
wands,minilm,27,19097,C0,289,290,False,False
wands,minilm,27,19097,C1,593,592,False,False
wands,minilm,27,19097,C2s1,738,737,False,False
wands,minilm,27,19097,C2s2,794,793,False,False
wands,minilm,27,19097,C2s4,745,746,False,False
wands,minilm,27,19097,C2s5,483,484,False,False
wands,minilm,27,21177,C1,1235,1238,False,False
wands,minilm,27,21177,C2s1,1201,1202,False,False
wands,minilm,27,21177,C2s2,1416,1419,False,False
wands,minilm,27,21177,C2s4,1700,1699,False,False
wands,minilm,27,21258,C1,992,990,False,False
wands,minilm,27,21258,C2s1,471,470,False,False
wands,minilm,27,21258,C2s3,481,478,False,False
