dataset,model,intervention,target_support,catalog_size,K,variable,rank,query_balanced_ecdf,pair_micro_ecdf,crossing_pairs,crossing_queries,weighting
wands,minilm,target_only,full,42994,100,worst_rank,616,0.8969046005498785,0.909055425448868,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,617,0.8972653509106289,0.9092505854800936,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,618,0.8973644963810375,0.9096409055425448,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,619,0.8974901713187426,0.910031225604996,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,620,0.9020738229612176,0.9104215456674472,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,621,0.9021848230722178,0.9106167056986728,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,622,0.9036633081572604,0.911007025761124,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,623,0.903691418574981,0.9112021857923496,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,624,0.9040244189079812,0.9117876658860266,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,625,0.904203931049216,0.9123731459797032,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,626,0.9042320414669368,0.912568306010929,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,627,0.9057265786757596,0.9129586260733802,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,629,0.906579261346624,0.913544106167057,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,632,0.9067145427319055,0.9137392661982826,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,634,0.906748363078226,0.9139344262295082,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,635,0.9069762054113314,0.9141295862607338,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,636,0.90701258359897,0.9143247462919594,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,637,0.907283917203637,0.9147150663544106,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,638,0.90754880383216,0.9151053864168618,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,639,0.9079095541929104,0.9153005464480874,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,640,0.9080298043131606,0.9156908665105388,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,641,0.9081525423669332,0.91608118657299,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,642,0.9082968425112332,0.9162763466042154,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,643,0.9083306628575536,0.9164715066354412,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,644,0.908368636579738,0.9166666666666666,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,645,0.908404120221779,0.9168618266978924,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,646,0.90879298100025,0.917447306791569,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,647,0.9088886747801544,0.9178376268540204,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,648,0.9089167851978752,0.918032786885246,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,652,0.9092657817874734,0.9186182669789228,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,653,0.9101551312482516,0.9193989071038252,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,654,0.910229769253924,0.9195940671350508,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,655,0.910285269309424,0.9197892271662764,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,657,0.9104249146103596,0.919984387197502,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,662,0.91072313490858,0.9205698672911788,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,663,0.9107569552549004,0.9207650273224044,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,665,0.9108679553659004,0.92096018735363,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,666,0.9109496346928628,0.9211553473848556,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,667,0.911515113409602,0.9223263075722092,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,669,0.9118025562104138,0.9227166276346604,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,670,0.9119476667451348,0.9231069476971115,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,671,0.912590105538834,0.9236924277907884,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,672,0.912710355659084,0.923887587822014,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,673,0.9130388759719305,0.9244730679156908,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,675,0.9132815625782534,0.924863387978142,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,677,0.9135621461921704,0.9252537080405931,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,678,0.9137064463364704,0.9254488680718188,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,681,0.9139709058462132,0.9260343481654956,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,683,0.914069292308236,0.9262295081967212,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,684,0.916233794472738,0.9264246682279468,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,685,0.9163899009924812,0.926814988290398,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,689,0.9164861010886812,0.9270101483216238,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,690,0.9171009716737456,0.9275956284153004,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,691,0.9180440761882788,0.9281811085089774,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,695,0.9182990893743264,0.9285714285714286,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,698,0.9184058086280512,0.9289617486338798,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,700,0.9184421868156898,0.9291569086651054,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,704,0.9189472373207404,0.9295472287275566,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,705,0.9211117394852424,0.9297423887587822,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,709,0.9213723773056888,0.9301327088212334,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,710,0.921489377422689,0.930327868852459,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,711,0.9215455982581304,0.9307181889149102,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,712,0.9215783937454716,0.930913348946136,5124,231,"equal weight per crossing query, equal products within query"
wands,minilm,target_only,full,42994,100,worst_rank,715,0.9219074474078583,0.9314988290398126,5124,231,"equal weight per crossing query, equal products within query"
