claim_id,manuscript_location,claim,dataset,encoder,intervention,cutoff,schedule_family,queries,pairs,query_support,relevance_definition,weighting,comparator,source_file,source_columns,source_selector,run_id,model_revision,serializer_revision,repository_revision,full_precision_recomputation,manuscript_value,formatted_recomputation,display_scale,display_decimals,status,discrepancy,bootstrap_population,bootstrap_pairing,bootstrap_resamples,bootstrap_seed,ci_low,ci_high,interval,notes,ci_units,resolution
S6-0120,p7 Figure 4,C1 plotted delta_recall,esci,minilm,catalog_wide,20,source vs C1,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,delta_recall,esci/minilm/raw/C1/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,-0.00305583378911,-0.305583,-0.305583,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,-0.0103442342578841,0.0045734827352575998,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0121,p7 Figure 4,C2s1 plotted gain_share,esci,minilm,catalog_wide,20,source vs C2s1,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,gain_share,esci/minilm/raw/C2s1/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0083112450829784992,0.831125,0.831125,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0046582528307188001,0.013679229609033,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0122,p7 Figure 4,C2s1 plotted loss_share,esci,minilm,catalog_wide,20,source vs C2s1,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,loss_share,esci/minilm/raw/C2s1/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.010332286064349199,1.033229,1.033229,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0070666334372223001,0.014078048447359701,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0123,p7 Figure 4,C2s1 plotted delta_recall,esci,minilm,catalog_wide,20,source vs C2s1,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,delta_recall,esci/minilm/raw/C2s1/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,-0.0020210409813705998,-0.202104,-0.202104,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,-0.0072345885881014999,0.0042039422745871998,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0124,p7 Figure 4,C2s2 plotted gain_share,esci,minilm,catalog_wide,20,source vs C2s2,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,gain_share,esci/minilm/raw/C2s2/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0064272827139076,0.642728,0.642728,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0037306238837426001,0.0097789151815846995,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0125,p7 Figure 4,C2s2 plotted loss_share,esci,minilm,catalog_wide,20,source vs C2s2,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,loss_share,esci/minilm/raw/C2s2/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0124098323383249,1.240983,1.240983,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0076720700705292001,0.018444961775051699,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0126,p7 Figure 4,C2s2 plotted delta_recall,esci,minilm,catalog_wide,20,source vs C2s2,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,delta_recall,esci/minilm/raw/C2s2/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,-0.0059825496244171996,-0.598255,-0.598255,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,-0.0125245978303053,-0.00010685927827859999,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0127,p7 Figure 4,C2s3 plotted gain_share,esci,minilm,catalog_wide,20,source vs C2s3,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,gain_share,esci/minilm/raw/C2s3/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0061370568241209998,0.613706,0.613706,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0036997932626842999,0.0092202772325701999,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0128,p7 Figure 4,C2s3 plotted loss_share,esci,minilm,catalog_wide,20,source vs C2s3,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,loss_share,esci/minilm/raw/C2s3/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0101782054529788,1.017821,1.017821,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0059020886702316,0.015809166396803701,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0129,p7 Figure 4,C2s3 plotted delta_recall,esci,minilm,catalog_wide,20,source vs C2s3,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,delta_recall,esci/minilm/raw/C2s3/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,-0.0040411486288577997,-0.404115,-0.404115,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,-0.010092341321896601,0.0011701360190478,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0130,p7 Figure 4,C2s4 plotted gain_share,esci,minilm,catalog_wide,20,source vs C2s4,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,gain_share,esci/minilm/raw/C2s4/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0089187112860884005,0.891871,0.891871,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0055989059622143997,0.012970840384387399,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0131,p7 Figure 4,C2s4 plotted loss_share,esci,minilm,catalog_wide,20,source vs C2s4,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,loss_share,esci/minilm/raw/C2s4/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0136055031831625,1.360550,1.360550,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0088181018617131002,0.0196130668685883,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0132,p7 Figure 4,C2s4 plotted delta_recall,esci,minilm,catalog_wide,20,source vs C2s4,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,delta_recall,esci/minilm/raw/C2s4/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,-0.0046867918970740999,-0.468679,-0.468679,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,-0.011532895734466499,0.0017442274135222001,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0133,p7 Figure 4,C2s5 plotted gain_share,esci,minilm,catalog_wide,20,source vs C2s5,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,gain_share,esci/minilm/raw/C2s5/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0072514522495068,0.725145,0.725145,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0042917487899336,0.010918778060331501,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0134,p7 Figure 4,C2s5 plotted loss_share,esci,minilm,catalog_wide,20,source vs C2s5,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,source C0,tables/membership_all_contrasts.csv,loss_share,esci/minilm/raw/C2s5/K20,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.013771497008788,1.377150,1.377150,100,6,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0089268034861160004,0.019924354464117899,95% unadjusted paired query-cluster percentile,Plot has no numeric label; full-precision plotted mark recovered from source.,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
