dataset,model,method,reference,K,aggregation,metric,delta,ci_low,ci_high,eligible_queries,highest_pairs,interval,bootstrap_seed,bootstrap_draws
esci,bge_base,canonical_hybrid_field_priority_type,BM25,20,pair_micro,source_recall,0.05345060893098782,0.04135413229020876,0.06634240629975614,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,persistent_inclusion,0.013393951705784604,0.00944689616381333,0.017808096571682593,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,persistent_omission,0.009675783219331822,0.0068192372056379135,0.012964722398305291,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,VI,-0.023069734925116422,-0.02905126130579844,-0.017625300112393178,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,mean_recall,0.0019459139296233606,1.1407263388322816e-05,0.004018638272715543,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,query_macro,source_recall,0.0037925611869900045,0.00018590022197452559,0.00780345233594785,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,persistent_inclusion,0.018267929634641408,0.013850317997218867,0.022808216386480278,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,persistent_omission,0.013757329724853407,0.010244064347281145,0.01759339503883216,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,VI,-0.032025259359494816,-0.03885317490537658,-0.0254217674550611,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,mean_recall,0.00161092853921,-0.00034095894559937564,0.00358979754598887,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,20,pair_micro,source_recall,0.0033829499323410023,0.0007157982889932343,0.006104488502342663,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,persistent_inclusion,0.004842758263315895,-0.0034636461303055002,0.013236495460767835,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,persistent_omission,-0.004842758263315895,-0.013236495460767836,0.0034636461303054994,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,mean_recall,0.004842758263315895,-0.0034636461303055002,0.013236495460767835,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,query_macro,source_recall,0.004842758263315895,-0.0034636461303055002,0.013236495460767835,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,persistent_inclusion,0.010148849797023005,0.0022312320253694167,0.019190534324144925,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,persistent_omission,-0.010148849797023005,-0.01919053432414493,-0.0022312320253694198,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,mean_recall,0.010148849797023005,0.0022312320253694167,0.019190534324144925,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,field_priority_type,100,pair_micro,source_recall,0.010148849797023005,0.0022312320253694167,0.019190534324144925,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,query_macro,persistent_inclusion,0.08737917762597662,0.07077464018867273,0.10486732684747299,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,query_macro,persistent_omission,-0.08737917762597662,-0.104867326847473,-0.07077464018867273,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,query_macro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,query_macro,mean_recall,0.08737917762597662,0.07077464018867273,0.10486732684747299,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,query_macro,source_recall,0.08737917762597662,0.07077464018867273,0.10486732684747299,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,pair_micro,persistent_inclusion,0.07780784844384303,0.06209221434573914,0.09542939313581472,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,pair_micro,persistent_omission,-0.07780784844384303,-0.09542939313581472,-0.062092214345739166,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,pair_micro,VI,0.0,0.0,0.0,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,pair_micro,mean_recall,0.07780784844384303,0.06209221434573914,0.09542939313581472,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,BM25,100,pair_micro,source_recall,0.07780784844384303,0.06209221434573914,0.09542939313581472,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,persistent_inclusion,0.003155788448656794,0.0016290182590854591,0.004946697014119902,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,persistent_omission,0.0042913183792769065,0.0011019300034286555,0.009308034712376005,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,VI,-0.007447106827933699,-0.012624035038946383,-0.0036902968864173887,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,mean_recall,-0.00040272932268102844,-0.0014981746276712003,0.0005541118007121446,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,query_macro,source_recall,0.0006352193601692603,-0.00043970024399633595,0.0017795159916903411,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,persistent_inclusion,0.0038340099233198015,0.0020707746403696263,0.00587214164770277,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,persistent_omission,0.0027063599458728026,0.001325659245599435,0.004322774766977146,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,VI,-0.006540369869192602,-0.009172261893854365,-0.004128572480170781,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,mean_recall,0.0001288742831367981,-0.0008770329578600837,0.0012194085279314886,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
esci,bge_base,canonical_hybrid_field_priority_type,raw_hybrid,100,pair_micro,source_recall,0.000902119981957601,-0.00044873233116445846,0.0023657720234670616,499,4434,uncorrected 95% paired query-cluster percentile,2026091701,10000
