query_id,persistent_inclusion,VI,persistent_omission,source_order_inclusion,seven_schedule_mean_inclusion,n_highest,dataset,model,intervention,target_support,K,status,schedule_family,catalog_size
22,0.090909090909090912,0.36363636363636365,0.54545454545454541,0.27272727272727271,0.31168831168831168,22,wands,gte_modernbert,target_only,full,100,available,original seven,42994
26,0.047945205479452052,0.097031963470319629,0.85502283105022836,0.092465753424657529,0.0885518590998043,876,wands,gte_modernbert,target_only,full,100,available,original seven,42994
27,0.27000000000000002,0.38,0.34999999999999998,0.53000000000000003,0.47285714285714286,100,wands,gte_modernbert,target_only,full,100,available,original seven,42994
28,0.47428571428571431,0.22857142857142856,0.29714285714285715,0.56571428571428573,0.58122448979591834,175,wands,gte_modernbert,target_only,full,100,available,original seven,42994
31,0,0,1,0,0,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
35,0.25490196078431371,0.19607843137254902,0.5490196078431373,0.35294117647058826,0.350140056022409,51,wands,gte_modernbert,target_only,full,100,available,original seven,42994
36,0.81081081081081086,0.10810810810810811,0.081081081081081086,0.83783783783783783,0.86486486486486491,37,wands,gte_modernbert,target_only,full,100,available,original seven,42994
37,0.090909090909090912,0.12727272727272726,0.78181818181818186,0.11818181818181818,0.13116883116883118,110,wands,gte_modernbert,target_only,full,100,available,original seven,42994
38,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
39,0.77419354838709675,0.16129032258064516,0.064516129032258063,0.87096774193548387,0.88018433179723499,31,wands,gte_modernbert,target_only,full,100,available,original seven,42994
40,0.75,0.10000000000000001,0.14999999999999999,0.80000000000000004,0.8035714285714286,40,wands,gte_modernbert,target_only,full,100,available,original seven,42994
41,0.84210526315789469,0,0.15789473684210525,0.84210526315789469,0.84210526315789469,19,wands,gte_modernbert,target_only,full,100,available,original seven,42994
42,0.66666666666666663,0.33333333333333331,0,1,0.95238095238095244,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
44,0.39393939393939392,0.33333333333333331,0.27272727272727271,0.5757575757575758,0.53679653679653683,33,wands,gte_modernbert,target_only,full,100,available,original seven,42994
45,0.10000000000000001,0.34999999999999998,0.55000000000000004,0.14999999999999999,0.27142857142857146,20,wands,gte_modernbert,target_only,full,100,available,original seven,42994
46,0.59999999999999998,0,0.40000000000000002,0.59999999999999998,0.59999999999999998,5,wands,gte_modernbert,target_only,full,100,available,original seven,42994
48,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
50,0.5357142857142857,0.17857142857142858,0.2857142857142857,0.6071428571428571,0.62755102040816324,28,wands,gte_modernbert,target_only,full,100,available,original seven,42994
51,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
54,0.80000000000000004,0,0.20000000000000001,0.80000000000000004,0.80000000000000004,5,wands,gte_modernbert,target_only,full,100,available,original seven,42994
55,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
59,1,0,0,1,1,43,wands,gte_modernbert,target_only,full,100,available,original seven,42994
60,1,0,0,1,1,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
62,1,0,0,1,1,9,wands,gte_modernbert,target_only,full,100,available,original seven,42994
63,0.93055555555555558,0.027777777777777776,0.041666666666666664,0.93055555555555558,0.94444444444444442,72,wands,gte_modernbert,target_only,full,100,available,original seven,42994
64,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
65,0.65789473684210531,0.10526315789473684,0.23684210526315788,0.68421052631578949,0.71052631578947367,38,wands,gte_modernbert,target_only,full,100,available,original seven,42994
66,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
68,0.5617977528089888,0.2696629213483146,0.16853932584269662,0.6853932584269663,0.73836276083467089,89,wands,gte_modernbert,target_only,full,100,available,original seven,42994
69,0.84615384615384615,0,0.15384615384615385,0.84615384615384615,0.84615384615384615,13,wands,gte_modernbert,target_only,full,100,available,original seven,42994
70,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
71,0.74468085106382975,0.19148936170212766,0.063829787234042548,0.87234042553191493,0.85410334346504568,47,wands,gte_modernbert,target_only,full,100,available,original seven,42994
72,0.89411764705882357,0.070588235294117646,0.035294117647058823,0.94117647058823528,0.92773109243697482,85,wands,gte_modernbert,target_only,full,100,available,original seven,42994
74,1,0,0,1,1,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
75,0.25,0,0.75,0.25,0.25,4,wands,gte_modernbert,target_only,full,100,available,original seven,42994
76,0,0.5,0.5,0,0.2857142857142857,2,wands,gte_modernbert,target_only,full,100,available,original seven,42994
77,0,0,1,0,0,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
78,0,0,1,0,0,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
81,0.16,0.35999999999999999,0.47999999999999998,0.30666666666666664,0.33333333333333331,75,wands,gte_modernbert,target_only,full,100,available,original seven,42994
82,0.018867924528301886,0.52830188679245282,0.45283018867924529,0.22641509433962265,0.2425876010781671,53,wands,gte_modernbert,target_only,full,100,available,original seven,42994
84,0,0,1,0,0,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
86,1,0,0,1,1,15,wands,gte_modernbert,target_only,full,100,available,original seven,42994
88,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
89,0.3235294117647059,0.3235294117647059,0.35294117647058826,0.48529411764705882,0.51890756302521002,68,wands,gte_modernbert,target_only,full,100,available,original seven,42994
91,0.625,0.125,0.25,0.75,0.7142857142857143,8,wands,gte_modernbert,target_only,full,100,available,original seven,42994
93,0.25862068965517243,0.41379310344827586,0.32758620689655171,0.34482758620689657,0.47536945812807879,58,wands,gte_modernbert,target_only,full,100,available,original seven,42994
94,1,0,0,1,1,4,wands,gte_modernbert,target_only,full,100,available,original seven,42994
95,0,0.061224489795918366,0.93877551020408168,0.020408163265306121,0.029154518950437313,49,wands,gte_modernbert,target_only,full,100,available,original seven,42994
97,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
101,0.5,0,0.5,0.5,0.5,4,wands,gte_modernbert,target_only,full,100,available,original seven,42994
102,0.98245614035087714,0.017543859649122806,0,0.98245614035087714,0.9949874686716792,57,wands,gte_modernbert,target_only,full,100,available,original seven,42994
104,0.58333333333333337,0.16666666666666666,0.25,0.66666666666666663,0.63095238095238093,12,wands,gte_modernbert,target_only,full,100,available,original seven,42994
107,0.093023255813953487,0.39534883720930231,0.51162790697674421,0.11627906976744186,0.22259136212624583,43,wands,gte_modernbert,target_only,full,100,available,original seven,42994
108,0.90123456790123457,0.086419753086419748,0.012345679012345678,0.93827160493827155,0.94885361552028225,81,wands,gte_modernbert,target_only,full,100,available,original seven,42994
109,0.94871794871794868,0.05128205128205128,0,0.94871794871794868,0.97435897435897434,39,wands,gte_modernbert,target_only,full,100,available,original seven,42994
111,0.34782608695652173,0.21739130434782608,0.43478260869565216,0.43478260869565216,0.44099378881987578,69,wands,gte_modernbert,target_only,full,100,available,original seven,42994
112,0.27067669172932329,0.21428571428571427,0.51503759398496241,0.37218045112781956,0.37808807733619765,266,wands,gte_modernbert,target_only,full,100,available,original seven,42994
114,0.33333333333333331,0,0.66666666666666663,0.33333333333333331,0.33333333333333331,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
115,0.38613861386138615,0.20792079207920791,0.40594059405940597,0.48514851485148514,0.48797736916548795,202,wands,gte_modernbert,target_only,full,100,available,original seven,42994
119,0.35443037974683544,0.056962025316455694,0.58860759493670889,0.379746835443038,0.38065099457504525,158,wands,gte_modernbert,target_only,full,100,available,original seven,42994
120,1,0,0,1,1,33,wands,gte_modernbert,target_only,full,100,available,original seven,42994
121,0.071625344352617082,0.17355371900826447,0.75482093663911842,0.11707988980716254,0.13577331759149941,726,wands,gte_modernbert,target_only,full,100,available,original seven,42994
122,0.058666666666666666,0.10666666666666667,0.83466666666666667,0.14666666666666667,0.10666666666666667,375,wands,gte_modernbert,target_only,full,100,available,original seven,42994
123,0.069518716577540107,0.19786096256684493,0.73262032085561501,0.1497326203208556,0.17417876241405653,187,wands,gte_modernbert,target_only,full,100,available,original seven,42994
124,0.064814814814814811,0.24074074074074073,0.69444444444444442,0.098765432098765427,0.16887125220458554,324,wands,gte_modernbert,target_only,full,100,available,original seven,42994
125,1,0,0,1,1,1,wands,gte_modernbert,target_only,full,100,available,original seven,42994
126,0.18672199170124482,0.2863070539419087,0.52697095435684649,0.31120331950207469,0.31950207468879666,241,wands,gte_modernbert,target_only,full,100,available,original seven,42994
127,0.38993710691823902,0.29559748427672955,0.31446540880503143,0.53459119496855345,0.53728661275831091,159,wands,gte_modernbert,target_only,full,100,available,original seven,42994
128,0.4336283185840708,0.34513274336283184,0.22123893805309736,0.61061946902654862,0.61946902654867253,113,wands,gte_modernbert,target_only,full,100,available,original seven,42994
129,0.071428571428571425,0.071428571428571425,0.8571428571428571,0.071428571428571425,0.08673469387755102,28,wands,gte_modernbert,target_only,full,100,available,original seven,42994
130,0.0106951871657754,0.074866310160427801,0.91443850267379678,0.0106951871657754,0.03896103896103896,187,wands,gte_modernbert,target_only,full,100,available,original seven,42994
131,0.3583815028901734,0.24277456647398843,0.39884393063583817,0.47398843930635837,0.46738232865400497,173,wands,gte_modernbert,target_only,full,100,available,original seven,42994
132,0.5,0.071428571428571425,0.42857142857142855,0.52380952380952384,0.55782312925170074,42,wands,gte_modernbert,target_only,full,100,available,original seven,42994
137,0.1875,0.375,0.4375,0.33750000000000002,0.38928571428571429,80,wands,gte_modernbert,target_only,full,100,available,original seven,42994
138,0.59859154929577463,0.19718309859154928,0.20422535211267606,0.68309859154929575,0.70221327967806835,142,wands,gte_modernbert,target_only,full,100,available,original seven,42994
140,1,0,0,1,1,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
141,0.33333333333333331,0,0.66666666666666663,0.33333333333333331,0.33333333333333331,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
142,0.20000000000000001,0.59999999999999998,0.20000000000000001,0.20000000000000001,0.45714285714285713,5,wands,gte_modernbert,target_only,full,100,available,original seven,42994
143,0.66666666666666663,0.33333333333333331,0,1,0.95238095238095244,3,wands,gte_modernbert,target_only,full,100,available,original seven,42994
144,0.62068965517241381,0.14655172413793102,0.23275862068965517,0.68103448275862066,0.70197044334975367,116,wands,gte_modernbert,target_only,full,100,available,original seven,42994
145,0.25,0.1875,0.5625,0.34375,0.3705357142857143,32,wands,gte_modernbert,target_only,full,100,available,original seven,42994
146,0,0,1,0,0,4,wands,gte_modernbert,target_only,full,100,available,original seven,42994
147,0.91666666666666663,0.083333333333333329,0,0.91666666666666663,0.92857142857142849,12,wands,gte_modernbert,target_only,full,100,available,original seven,42994
148,0.16494845360824742,0.22680412371134021,0.60824742268041232,0.26288659793814434,0.27172312223858613,194,wands,gte_modernbert,target_only,full,100,available,original seven,42994
150,0.90476190476190477,0,0.095238095238095233,0.90476190476190477,0.90476190476190477,21,wands,gte_modernbert,target_only,full,100,available,original seven,42994
151,0.033333333333333333,0.10634920634920635,0.86031746031746037,0.074603174603174602,0.068253968253968247,630,wands,gte_modernbert,target_only,full,100,available,original seven,42994
153,0.2620689655172414,0.13793103448275862,0.59999999999999998,0.34482758620689657,0.32709359605911331,145,wands,gte_modernbert,target_only,full,100,available,original seven,42994
155,0.375,0.125,0.5,0.375,0.39285714285714285,8,wands,gte_modernbert,target_only,full,100,available,original seven,42994
158,0.77272727272727271,0.15909090909090909,0.068181818181818177,0.84090909090909094,0.87337662337662347,44,wands,gte_modernbert,target_only,full,100,available,original seven,42994
159,0.66666666666666663,0.17204301075268819,0.16129032258064516,0.74193548387096775,0.76651305683563753,93,wands,gte_modernbert,target_only,full,100,available,original seven,42994
