query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,family,K,profile
4956,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
5079,0.20000000000000001,0,0.80000000000000004,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
5094,0.54545454545454541,0.18181818181818182,0.27272727272727271,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
5419,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
5787,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
5921,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
6138,1,0,0,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
6685,0.625,0,0.375,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7034,0,0,1,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7126,1,0,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7303,0.83333333333333337,0,0.16666666666666666,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7340,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7545,1,0,0,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
7581,1,0,0,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
8063,0.16666666666666666,0.16666666666666666,0.66666666666666663,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
8519,0.75,0,0.25,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
8605,0.83333333333333337,0,0.16666666666666666,6,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
8740,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
9096,0.90909090909090906,0.090909090909090912,0,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
9695,0.77777777777777779,0.1111111111111111,0.1111111111111111,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
9776,0.77777777777777779,0,0.22222222222222221,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
9967,0,0.33333333333333331,0.66666666666666663,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
10312,0.29999999999999999,0,0.69999999999999996,20,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
10370,1,0,0,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
11509,0,0,1,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
11621,0,0,1,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
11875,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
11925,0.35714285714285715,0.035714285714285712,0.6071428571428571,28,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
12176,0.18518518518518517,0,0.81481481481481477,27,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
12432,0.16666666666666666,0,0.83333333333333337,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
12557,0.5,0,0.5,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
12664,0.80000000000000004,0.20000000000000001,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
12809,0.25,0,0.75,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13089,0.40625,0.15625,0.4375,32,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13169,0.72727272727272729,0,0.27272727272727271,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13471,0.52380952380952384,0.095238095238095233,0.38095238095238093,21,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13639,0.8666666666666667,0.066666666666666666,0.066666666666666666,15,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13785,0.625,0,0.375,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
13954,0.92307692307692313,0,0.076923076923076927,13,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
14346,0.40000000000000002,0,0.59999999999999998,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
14880,0.75,0,0.25,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
14882,0.72727272727272729,0,0.27272727272727271,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15154,0.035714285714285712,0,0.9642857142857143,28,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15164,1,0,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15311,0.80000000000000004,0,0.20000000000000001,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15647,0.38095238095238093,0.047619047619047616,0.5714285714285714,21,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15716,0.7857142857142857,0,0.21428571428571427,14,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15777,0.66666666666666663,0.16666666666666666,0.16666666666666666,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
15807,0.80000000000000004,0.066666666666666666,0.13333333333333333,15,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
16613,0.44444444444444442,0,0.55555555555555558,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
16684,0.53846153846153844,0.15384615384615385,0.30769230769230771,13,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
17384,0.63636363636363635,0.090909090909090912,0.27272727272727271,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
17607,0.70588235294117652,0,0.29411764705882354,17,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
17689,0.66666666666666663,0.33333333333333331,0,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
17742,0.25,0,0.75,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
18356,1,0,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
18553,0.38095238095238093,0.19047619047619047,0.42857142857142855,21,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
18679,0.875,0,0.125,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
18682,1,0,0,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
18932,1,0,0,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19053,0.9285714285714286,0.071428571428571425,0,14,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19134,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19268,0.19047619047619047,0.047619047619047616,0.76190476190476186,21,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19369,0.63636363636363635,0.090909090909090912,0.27272727272727271,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19372,0.8666666666666667,0,0.13333333333333333,15,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19380,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19619,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19694,1,0,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
19953,1,0,0,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20037,0.375,0.0625,0.5625,32,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20185,1,0,0,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20307,0.80000000000000004,0,0.20000000000000001,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20315,1,0,0,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20385,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20500,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20523,0.33333333333333331,0,0.66666666666666663,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
20788,0.80000000000000004,0,0.20000000000000001,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
21481,0.70588235294117652,0,0.29411764705882354,17,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
21645,0.92307692307692313,0,0.076923076923076927,13,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
22173,0.88888888888888884,0.1111111111111111,0,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
22211,1,0,0,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
22441,1,0,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
22639,0.55555555555555558,0,0.44444444444444442,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
23148,0.75,0,0.25,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
23260,0,0,1,15,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
23744,0,0,1,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
24082,0.80000000000000004,0,0.20000000000000001,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
24402,0.33333333333333331,0.16666666666666666,0.5,6,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
24504,1,0,0,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
24668,0.375,0.25,0.375,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
24697,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
24831,0.68421052631578949,0,0.31578947368421051,19,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
25132,0.16666666666666666,0.083333333333333329,0.75,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
25426,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
25497,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
25516,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
25591,1,0,0,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
26321,1,0,0,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
26642,0.59999999999999998,0,0.40000000000000002,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
26872,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
27927,0.875,0,0.125,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
28198,1,0,0,15,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
28637,0,0,1,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29049,0.75,0.25,0,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29123,1,0,0,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29488,0.5714285714285714,0.42857142857142855,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29596,0.5,0.083333333333333329,0.41666666666666669,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29729,0.77777777777777779,0,0.22222222222222221,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29868,0.59999999999999998,0.10000000000000001,0.29999999999999999,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29928,0.59999999999999998,0,0.40000000000000002,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29941,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29945,1,0,0,5,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
29952,0.25,0,0.75,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
30020,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
30318,0.83333333333333337,0,0.16666666666666666,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
31573,0.5,0.5,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
31659,1,0,0,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
31724,0.33333333333333331,0,0.66666666666666663,6,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
31889,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32142,1,0,0,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32164,0.076923076923076927,0,0.92307692307692313,13,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32311,0.18181818181818182,0,0.81818181818181823,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32350,0,0,1,9,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32351,0.75,0,0.25,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32430,0.36842105263157893,0.10526315789473684,0.52631578947368418,19,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32612,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32812,1,0,0,4,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
32917,0,0,1,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
33004,0.80000000000000004,0.10000000000000001,0.10000000000000001,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
33735,0.59999999999999998,0.050000000000000003,0.34999999999999998,20,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
34128,0.46153846153846156,0.038461538461538464,0.5,26,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
34229,1,0,0,6,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
34443,0.8571428571428571,0,0.14285714285714285,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
34775,0.66666666666666663,0,0.33333333333333331,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
34817,1,0,0,10,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
35117,1,0,0,8,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
35242,0,0,1,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
35755,1,0,0,15,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
36669,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
36678,0,0,1,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
36753,0.58333333333333337,0,0.41666666666666669,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
36912,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
36960,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
37451,0,0,1,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
37466,0.45833333333333331,0,0.54166666666666663,24,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
37498,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
37670,0.23076923076923078,0.076923076923076927,0.69230769230769229,13,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
37789,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
38679,1,0,0,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
39022,0.33333333333333331,0,0.66666666666666663,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
39107,0.91666666666666663,0,0.083333333333333329,12,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
39157,0,0,1,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
39263,0.5,0,0.5,2,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40165,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40292,0.7142857142857143,0,0.2857142857142857,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40356,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40483,0.44827586206896552,0.10344827586206896,0.44827586206896552,29,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40528,1,0,0,3,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40573,0.56521739130434778,0,0.43478260869565216,23,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40615,1,0,0,1,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
40834,0,0,1,7,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
41423,0.16666666666666666,0.083333333333333329,0.75,24,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
41492,0.61538461538461542,0,0.38461538461538464,13,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
41502,0.63636363636363635,0.090909090909090912,0.27272727272727271,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
41795,0.90909090909090906,0,0.090909090909090912,11,esci,minilm,full,exhaustive_target,20,855096a198cfffae5286ea8c1b48b4a2e68a32741168e43c7abdf2c084f6a3ed
