query_id,base,severe,n_highest,base_share,severe_share,dataset,model,intervention,target_support,catalog_size,K,event,threshold_multiple
263,9,2,21,0.42857142857142855,0.09523809523809523,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
264,0,0,10,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
268,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
270,0,0,37,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
271,1,1,1,1.0,1.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
273,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
275,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
277,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
278,0,0,6,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
281,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
285,1,0,3,0.3333333333333333,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
292,1,1,6,0.16666666666666666,0.16666666666666666,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
297,1,0,5,0.2,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
298,0,0,8,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
301,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
302,1,0,4,0.25,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
305,25,10,61,0.4098360655737705,0.16393442622950818,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
307,0,0,6,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
308,1,0,1,1.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
310,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
313,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
315,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
323,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
325,0,0,24,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
327,0,0,6,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
329,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
331,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
333,0,0,20,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
334,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
335,3,1,21,0.14285714285714285,0.047619047619047616,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
337,3,0,35,0.08571428571428572,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
341,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
346,0,0,19,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
349,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
352,1,0,14,0.07142857142857142,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
355,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
357,0,0,22,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
358,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
359,0,0,8,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
367,3,0,12,0.25,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
368,3,0,69,0.043478260869565216,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
370,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
371,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
380,0,0,5,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
382,1,0,1,1.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
389,3,1,52,0.057692307692307696,0.019230769230769232,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
398,0,0,9,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
403,3,0,27,0.1111111111111111,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
404,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
407,1,0,2,0.5,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
408,0,0,30,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
409,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
410,1,0,48,0.020833333333333332,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
415,5,0,68,0.07352941176470588,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
417,7,3,47,0.14893617021276595,0.06382978723404255,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
418,1,0,22,0.045454545454545456,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
419,1,0,2,0.5,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
420,18,4,156,0.11538461538461539,0.02564102564102564,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
421,29,4,282,0.10283687943262411,0.014184397163120567,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
422,0,0,10,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
423,12,0,124,0.0967741935483871,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
425,3,1,10,0.3,0.1,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
426,13,0,83,0.1566265060240964,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
428,2,1,18,0.1111111111111111,0.05555555555555555,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
429,0,0,6,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
431,1,0,19,0.05263157894736842,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
432,0,0,5,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
433,4,0,19,0.21052631578947367,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
434,19,0,51,0.37254901960784315,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
435,2,0,24,0.08333333333333333,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
436,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
437,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
438,11,0,52,0.21153846153846154,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
439,13,0,26,0.5,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
440,3,1,29,0.10344827586206896,0.034482758620689655,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
441,2,0,4,0.5,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
442,0,0,8,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
443,4,1,96,0.041666666666666664,0.010416666666666666,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
444,1,1,36,0.027777777777777776,0.027777777777777776,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
445,3,1,34,0.08823529411764706,0.029411764705882353,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
446,2,1,44,0.045454545454545456,0.022727272727272728,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
447,1,0,1,1.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
448,0,0,13,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
453,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
455,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
456,8,1,29,0.27586206896551724,0.034482758620689655,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
459,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
460,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
461,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
464,3,0,70,0.04285714285714286,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
466,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
468,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
469,4,0,51,0.0784313725490196,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
470,0,0,26,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
472,3,1,46,0.06521739130434782,0.021739130434782608,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
473,13,2,99,0.13131313131313133,0.020202020202020204,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
476,1,0,35,0.02857142857142857,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
482,1,0,5,0.2,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
483,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,crossing,2
0,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
1,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
2,2,0,88,0.022727272727272728,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
3,1,0,30,0.03333333333333333,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
4,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
5,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
6,1,0,18,0.05555555555555555,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
7,3,2,17,0.17647058823529413,0.11764705882352941,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
9,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
10,1,0,3,0.3333333333333333,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
11,0,0,14,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
13,1,0,36,0.027777777777777776,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
14,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
16,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
17,0,0,11,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
20,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
22,0,0,10,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
26,4,1,116,0.034482758620689655,0.008620689655172414,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
27,6,0,86,0.06976744186046512,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
28,22,0,168,0.13095238095238096,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
35,0,0,18,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
36,0,0,29,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
37,0,0,11,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
39,0,0,10,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
41,1,0,19,0.05263157894736842,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
44,0,0,11,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
45,0,0,5,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
46,1,0,1,1.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
59,0,0,28,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
62,0,0,7,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
63,2,0,60,0.03333333333333333,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
65,1,0,38,0.02631578947368421,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
68,16,0,89,0.1797752808988764,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
69,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
71,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
72,2,0,15,0.13333333333333333,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
75,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
76,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
81,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
86,1,0,15,0.06666666666666667,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
89,0,0,21,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
91,0,0,7,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
93,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
94,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
95,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
101,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
102,0,0,16,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
104,0,0,7,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
108,2,0,26,0.07692307692307693,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
109,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
111,2,1,39,0.05128205128205128,0.02564102564102564,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
112,21,0,211,0.0995260663507109,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
115,6,0,150,0.04,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
119,5,0,145,0.034482758620689655,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
120,0,0,22,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
121,0,0,12,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
122,1,0,14,0.07142857142857142,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
123,4,0,47,0.0851063829787234,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
124,0,0,104,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
126,7,0,67,0.1044776119402985,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
127,0,0,32,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
128,3,1,21,0.14285714285714285,0.047619047619047616,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
129,0,0,27,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
130,0,0,7,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
131,2,0,23,0.08695652173913043,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
132,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
137,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
138,7,0,57,0.12280701754385964,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
140,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
142,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
144,7,0,47,0.14893617021276595,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
145,0,0,32,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
146,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
147,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
148,7,2,89,0.07865168539325842,0.02247191011235955,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
150,0,0,5,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
151,1,0,56,0.017857142857142856,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
153,3,0,54,0.05555555555555555,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
158,1,0,16,0.0625,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
159,2,0,81,0.024691358024691357,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
160,7,0,99,0.0707070707070707,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
163,1,0,39,0.02564102564102564,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
164,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
165,1,0,14,0.07142857142857142,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
166,0,0,7,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
167,7,1,77,0.09090909090909091,0.012987012987012988,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
169,0,0,1,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
170,3,0,66,0.045454545454545456,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
172,0,0,7,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
173,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
175,7,1,54,0.12962962962962962,0.018518518518518517,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
176,0,0,8,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
177,0,0,2,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
178,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
180,2,0,44,0.045454545454545456,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
182,1,0,8,0.125,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
183,0,0,6,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
184,2,0,51,0.0392156862745098,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
185,0,0,31,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
186,0,0,4,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
189,1,0,22,0.045454545454545456,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
198,2,1,10,0.2,0.1,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
200,0,0,3,0.0,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
202,1,0,9,0.1111111111111111,0.0,wands,bge_base,target_only,fully_fitting,42994,100,source_order_loss,2
