dataset,model,method,K,aggregation,metric,estimate,ci_low,ci_high,bootstrap_seed,bootstrap_draws
wands,minilm,max_2,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0042612305159546,-0.0040386492692717,0.0122038224802682,2026091701,10000
wands,minilm,max_2,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.1188793189111436,0.1042636499560574,0.1346509282663938,2026091701,10000
wands,minilm,max_2,100,query_macro,delta_VI_vs_raw_seven,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,2026091701,10000
wands,minilm,max_2,100,query_macro,delta_persistent_omission_vs_raw_seven,0.1000591556040517,0.0862966151440086,0.1147188370065628,2026091701,10000
wands,minilm,max_2,100,query_macro,delta_source_recall_vs_raw_C0,-0.0084431095859394,-0.0214351161129072,0.0032767177186491,2026091701,10000
wands,minilm,max_2,100,query_macro,delta_mean_recall_vs_raw_C0,-0.0084431095859394,-0.0214351161129072,0.0032767177186491,2026091701,10000
wands,minilm,max_2,100,pair_micro,source_order_recall,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,seven_schedule_mean_recall,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,persistent_inclusion,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,max_2,100,pair_micro,persistent_omission,0.6501244189868068,0.5945496956288372,0.6970526945701458,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C0,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C1,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C2s1,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C2s2,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C2s3,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C2s4,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,recall_C2s5,0.3498755810131931,0.3029473054298541,0.4054503043711628,2026091701,10000
wands,minilm,max_2,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0051980978315548,0.002857968721587,0.0078207417250596,2026091701,10000
wands,minilm,max_2,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.1191135734072022,0.1076130278882439,0.1323676905333532,2026091701,10000
wands,minilm,max_2,100,pair_micro,delta_VI_vs_raw_seven,-0.2438142635804497,-0.2663715312816719,-0.2238353230484232,2026091701,10000
wands,minilm,max_2,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.1247006901732475,0.1144332482876459,0.1359090159718863,2026091701,10000
wands,minilm,max_2,100,pair_micro,delta_source_recall_vs_raw_C0,-0.0009859617822432,-0.004929540539297,0.0028770272618122,2026091701,10000
wands,minilm,max_2,100,pair_micro,delta_mean_recall_vs_raw_C0,-0.0009859617822432,-0.004929540539297,0.0028770272618122,2026091701,10000
wands,minilm,BM25,100,query_macro,source_order_recall,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,seven_schedule_mean_recall,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,persistent_inclusion,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,BM25,100,query_macro,persistent_omission,0.3676747746208916,0.3290397261345376,0.407676556828971,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C0,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C1,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C2s1,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C2s2,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C2s3,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C2s4,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,recall_C2s5,0.6323252253791084,0.5923234431710289,0.6709602738654624,2026091701,10000
wands,minilm,BM25,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0661962833885438,0.0399603820582306,0.0925578843636518,2026091701,10000
wands,minilm,BM25,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.1808143717837329,0.1503175872024359,0.2115087934988438,2026091701,10000
wands,minilm,BM25,100,query_macro,delta_VI_vs_raw_seven,-0.2189384745151953,-0.2415823002025525,-0.1969877618069291,2026091701,10000
wands,minilm,BM25,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0381241027314624,0.0104341615380049,0.0658853121968052,2026091701,10000
wands,minilm,BM25,100,query_macro,delta_source_recall_vs_raw_C0,0.0534919432866498,0.0271796857836661,0.0800695188873286,2026091701,10000
wands,minilm,BM25,100,query_macro,delta_mean_recall_vs_raw_C0,0.0534919432866498,0.0271796857836661,0.0800695188873286,2026091701,10000
wands,minilm,BM25,100,pair_micro,source_order_recall,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,seven_schedule_mean_recall,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,persistent_inclusion,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
wands,minilm,BM25,100,pair_micro,persistent_omission,0.6253345227475469,0.5616202531680506,0.6808618311106818,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C0,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C1,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C2s1,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C2s2,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C2s3,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C2s4,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,recall_C2s5,0.3746654772524532,0.3191381688893182,0.4383797468319492,2026091701,10000
wands,minilm,BM25,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0299879940708148,0.0114774836791885,0.0499043480063202,2026091701,10000
wands,minilm,BM25,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.1439034696464622,0.12079604172651,0.1698174949731584,2026091701,10000
wands,minilm,BM25,100,pair_micro,delta_VI_vs_raw_seven,-0.2438142635804497,-0.2663715312816719,-0.2238353230484232,2026091701,10000
wands,minilm,BM25,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0999107939339875,0.0795675258484332,0.1196016376803287,2026091701,10000
wands,minilm,BM25,100,pair_micro,delta_source_recall_vs_raw_C0,0.0238039344570167,0.0051309913883487,0.0438871478240207,2026091701,10000
wands,minilm,BM25,100,pair_micro,delta_mean_recall_vs_raw_C0,0.0238039344570167,0.0051309913883487,0.0438871478240207,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,source_order_recall,0.6532247963811416,0.6146706871452129,0.6911587475112936,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,seven_schedule_mean_recall,0.655476173627047,0.6177911393881356,0.6925452506083344,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,persistent_inclusion,0.6015865115083756,0.5602640191966036,0.6420139498520242,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,VI,0.110796061825095,0.0955866461294035,0.1270400607319163,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,persistent_omission,0.2876174266665294,0.2533663496382985,0.3226945641120441,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C0,0.6532247963811416,0.6146706871452129,0.6911587475112936,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C1,0.6540074497649827,0.6158840959552567,0.6913287238639269,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C2s1,0.6598955614385992,0.6219546093246904,0.6973128217850459,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C2s2,0.658106909250342,0.6204321222985281,0.6954713354706653,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C2s3,0.6551123589495592,0.6165200490062083,0.6926996299710642,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C2s4,0.6532935196476921,0.61495662949247,0.6908194796819671,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,recall_C2s5,0.6546926199570118,0.6164563139913862,0.6919012620257678,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0893472316364824,0.0721004604355547,0.1081920294634143,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.1500756579130001,0.1265734122783321,0.1751971578527618,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,delta_VI_vs_raw_seven,-0.1081424126901003,-0.1293474429823159,-0.0882285200699385,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,delta_persistent_omission_vs_raw_seven,-0.0419332452228997,-0.0599684670942095,-0.0250435469237244,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,delta_source_recall_vs_raw_C0,0.074391514288683,0.0576278901262092,0.0925568592706512,2026091701,10000
wands,minilm,hybrid_seven,100,query_macro,delta_mean_recall_vs_raw_C0,0.0766428915345883,0.0594517152462904,0.0951213045347952,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,source_order_recall,0.3942438612141415,0.339028236911538,0.4587334337497428,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,seven_schedule_mean_recall,0.3919768198372828,0.3371474554282789,0.4558277870250773,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,persistent_inclusion,0.3231137612094464,0.2727771044030618,0.3832858601348125,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,VI,0.1528240762477111,0.1381065760167377,0.1688043590756179,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,persistent_omission,0.5240621625428424,0.4574426437475701,0.5816712606959662,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C0,0.3942438612141415,0.339028236911538,0.4587334337497428,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C1,0.389783557913517,0.3353829964972172,0.4532733031044289,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C2s1,0.3919902342832997,0.3370355684261892,0.4563973913132277,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C2s2,0.3919432837222404,0.3370286924604185,0.4560011542344222,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C2s3,0.3923188882107141,0.3374004332169706,0.4564240090170891,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C2s4,0.3912390253063524,0.3369493957950348,0.455269615748575,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,recall_C2s5,0.3923188882107141,0.3376564530380035,0.4561024270585888,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0472993366556444,0.0345668736676156,0.0622135619911621,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0923517536034555,0.0771588146495033,0.1105492520826538,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,delta_VI_vs_raw_seven,-0.0909901873327386,-0.1025890990047583,-0.0813007592336865,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,delta_persistent_omission_vs_raw_seven,-0.0013615662707169,-0.0146475874797034,0.0103125975678906,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,delta_source_recall_vs_raw_C0,0.0433823184187051,0.0308925716654392,0.0580841045432411,2026091701,10000
wands,minilm,hybrid_seven,100,pair_micro,delta_mean_recall_vs_raw_C0,0.0411152770418463,0.0286042055288026,0.0558094382456254,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,source_order_recall,0.5788332820924585,0.540442339286388,0.6168707106396457,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,seven_schedule_mean_recall,0.5661289419905646,0.5286381486139621,0.6038344332958028,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,persistent_inclusion,0.4515108535953754,0.4111956688754213,0.4942152820522096,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,VI,0.2189384745151953,0.1969877618069291,0.2415823002025525,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,persistent_omission,0.3295506718894291,0.2949566720076421,0.3651994945863714,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C0,0.5788332820924585,0.540442339286388,0.6168707106396457,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C1,0.554589604119262,0.5154151555954687,0.5947367494149505,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C2s1,0.5671963940107287,0.5280735371999068,0.6059072218321542,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C2s2,0.5666156926607956,0.5279020674314153,0.6055829563493164,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C2s3,0.5651242362181718,0.5269304338762806,0.6040599622067645,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C2s4,0.5709684794601491,0.5325032169333193,0.6093609962212473,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,recall_C2s5,0.5595749053723859,0.5212551371702897,0.5987476079020978,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,delta_VI_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0,0.0,0.0,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,delta_source_recall_vs_raw_C0,0.0,0.0,0.0,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,query_macro,delta_mean_recall_vs_raw_C0,-0.012704340101894,-0.0206106675057962,-0.0051896117464488,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,source_order_recall,0.3508615427954364,0.3036609701883993,0.4064502236004459,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,seven_schedule_mean_recall,0.3446774831816382,0.297987914751679,0.3991472443151524,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,persistent_inclusion,0.2307620076059909,0.1917398572582984,0.2778670148303001,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,VI,0.2438142635804497,0.2238353230484232,0.2663715312816719,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,persistent_omission,0.5254237288135594,0.4659443720967555,0.5771802081368834,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,recall_C0,0.3508615427954364,0.3036609701883993,0.4064502236004459,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,recall_C1,0.3382318418705103,0.2923311078095098,0.3929178464660218,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,recall_C2s1,0.3422226395605428,0.2961166231170271,0.3968784873316572,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,recall_C2s2,0.3451805249072726,0.2986247951966289,0.3994972067403144,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,recall_C2s3,0.3466829428611672,0.2994687191657993,0.4019250788071323,2026091701,10000
wands,minilm,reconstructed_raw_seven,100,pair_micro,recall_C2s4,0.3449927226630358,0.2989860907017467,0.3996697947518829,2026091701,10000
