product_id,C0,C1,C2s1,C2s2,C2s3,C2s4,C2s5,fully_fits
10409,500,500,500,500,500,500,500,True
10410,497,497,497,497,497,497,497,True
10411,504,504,504,504,504,504,504,True
10412,204,204,204,204,204,204,204,True
10413,134,134,134,134,134,134,134,True
10414,344,344,344,344,344,344,344,True
10415,260,260,260,260,260,260,260,True
10416,379,379,379,379,379,379,379,True
10417,132,132,132,132,132,132,132,True
10418,321,321,321,321,321,321,321,True
10419,298,298,298,298,298,298,298,True
10420,166,166,166,166,166,166,166,True
10421,180,180,180,180,180,180,180,True
10422,158,158,158,158,158,158,158,True
10423,161,161,161,161,161,161,161,True
10424,293,293,293,293,293,293,293,True
10425,470,470,470,470,470,470,470,True
10426,317,317,317,317,317,317,317,True
10427,309,309,309,309,309,309,309,True
10428,273,273,273,273,273,273,273,True
10429,881,881,881,881,881,881,881,False
10430,374,374,374,374,374,374,374,True
10431,255,255,255,255,255,255,255,True
10432,247,247,247,247,247,247,247,True
10433,246,246,246,246,246,246,246,True
10434,240,240,240,240,240,240,240,True
10435,276,276,276,276,276,276,276,True
10436,275,275,275,275,275,275,275,True
10437,284,284,284,284,284,284,284,True
10438,241,241,241,241,241,241,241,True
10439,282,282,282,282,282,282,282,True
10440,243,243,243,243,243,243,243,True
10441,309,309,309,309,309,309,309,True
10442,272,272,272,272,272,272,272,True
10443,245,245,245,245,245,245,245,True
10444,245,245,245,245,245,245,245,True
10445,226,226,226,226,226,226,226,True
10446,196,196,196,196,196,196,196,True
10447,244,244,244,244,244,244,244,True
10448,204,204,204,204,204,204,204,True
10449,191,191,191,191,191,191,191,True
10450,282,282,282,282,282,282,282,True
10451,246,246,246,246,246,246,246,True
10452,253,253,253,253,253,253,253,True
10453,256,256,256,256,256,256,256,True
10454,258,258,258,258,258,258,258,True
10455,247,247,247,247,247,247,247,True
10456,249,249,249,249,249,249,249,True
10457,259,259,259,259,259,259,259,True
10458,201,201,201,201,201,201,201,True
10459,206,206,206,206,206,206,206,True
10460,215,215,215,215,215,215,215,True
10461,218,218,218,218,218,218,218,True
10462,232,232,232,232,232,232,232,True
10463,216,216,216,216,216,216,216,True
10464,210,210,210,210,210,210,210,True
10465,326,326,326,326,326,326,326,True
10466,321,321,321,321,321,321,321,True
10467,279,279,279,279,279,279,279,True
10468,285,285,285,285,285,285,285,True
10469,289,289,289,289,289,289,289,True
10470,275,275,275,275,275,275,275,True
10471,286,286,286,286,286,286,286,True
10472,272,272,272,272,272,272,272,True
10473,248,248,248,248,248,248,248,True
10474,243,243,243,243,243,243,243,True
10475,238,238,238,238,238,238,238,True
10476,248,248,248,248,248,248,248,True
10477,257,257,257,257,257,257,257,True
10478,189,189,189,189,189,189,189,True
10479,185,185,185,185,185,185,185,True
10480,189,189,189,189,189,189,189,True
10481,191,191,191,191,191,191,191,True
10482,203,203,203,203,203,203,203,True
10483,313,313,313,313,313,313,313,True
10484,314,314,314,314,314,314,314,True
10485,299,299,299,299,299,299,299,True
10486,296,296,296,296,296,296,296,True
10487,323,323,323,323,323,323,323,True
10488,307,307,307,307,307,307,307,True
10489,321,321,321,321,321,321,321,True
10490,304,304,304,304,304,304,304,True
10491,318,318,318,318,318,318,318,True
10492,340,340,340,340,340,340,340,True
10493,366,366,366,366,366,366,366,True
10494,312,312,312,312,312,312,312,True
10495,328,328,328,328,328,328,328,True
10496,323,323,323,323,323,323,323,True
10497,319,319,319,319,319,319,319,True
10498,315,315,315,315,315,315,315,True
10499,315,315,315,315,315,315,315,True
10500,323,323,323,323,323,323,323,True
10501,315,315,315,315,315,315,315,True
10502,316,316,316,316,316,316,316,True
10503,315,315,315,315,315,315,315,True
10504,319,319,319,319,319,319,319,True
10505,318,318,318,318,318,318,318,True
10506,314,314,314,314,314,314,314,True
10507,317,317,317,317,317,317,317,True
10508,313,313,313,313,313,313,313,True
10509,319,319,319,319,319,319,319,True
10510,314,314,314,314,314,314,314,True
10511,317,317,317,317,317,317,317,True
10512,320,320,320,320,320,320,320,True
10513,327,327,327,327,327,327,327,True
10514,316,316,316,316,316,316,316,True
10515,322,322,322,322,322,322,322,True
10516,314,314,314,314,314,314,314,True
10517,312,312,312,312,312,312,312,True
10518,318,318,318,318,318,318,318,True
10519,316,316,316,316,316,316,316,True
10520,310,310,310,310,310,310,310,True
10521,316,316,316,316,316,316,316,True
10522,292,292,292,292,292,292,292,True
10523,291,291,291,291,291,291,291,True
10524,276,276,276,276,276,276,276,True
10525,290,290,290,290,290,290,290,True
10526,296,296,296,296,296,296,296,True
10527,302,302,302,302,302,302,302,True
10528,285,285,285,285,285,285,285,True
10529,272,272,272,272,272,272,272,True
10530,277,277,277,277,277,277,277,True
10531,277,277,277,277,277,277,277,True
10532,292,292,292,292,292,292,292,True
10533,275,275,275,275,275,275,275,True
10534,294,294,294,294,294,294,294,True
10535,222,222,222,222,222,222,222,True
10536,222,222,222,222,222,222,222,True
10537,211,211,211,211,211,211,211,True
10538,216,216,216,216,216,216,216,True
10539,216,216,216,216,216,216,216,True
10540,281,281,281,281,281,281,281,True
10541,414,414,414,414,414,414,414,True
10542,338,338,338,338,338,338,338,True
10543,334,334,334,334,334,334,334,True
10544,595,595,595,595,595,595,595,False
10545,335,335,335,335,335,335,335,True
10546,337,337,337,337,337,337,337,True
10547,332,332,332,332,332,332,332,True
10548,334,334,334,334,334,334,334,True
10549,335,335,335,335,335,335,335,True
10550,333,333,333,333,333,333,333,True
10551,330,330,330,330,330,330,330,True
10552,336,336,336,336,336,336,336,True
10553,329,329,329,329,329,329,329,True
10554,331,331,331,331,331,331,331,True
10555,335,335,335,335,335,335,335,True
10556,332,332,332,332,332,332,332,True
10557,333,333,333,333,333,333,333,True
10558,332,332,332,332,332,332,332,True
10559,311,311,311,311,311,311,311,True
10560,319,319,319,319,319,319,319,True
10561,307,307,307,307,307,307,307,True
10562,309,309,309,309,309,309,309,True
10563,312,312,312,312,312,312,312,True
10564,311,311,311,311,311,311,311,True
10565,376,376,376,376,376,376,376,True
10566,370,370,370,370,370,370,370,True
10567,318,318,318,318,318,318,318,True
10568,487,487,487,487,487,487,487,True
10569,404,404,404,404,404,404,404,True
10570,387,387,387,387,387,387,387,True
10571,420,420,420,420,420,420,420,True
10572,421,421,421,421,421,421,421,True
10573,428,428,428,428,428,428,428,True
10574,427,427,427,427,427,427,427,True
10575,429,429,429,429,429,429,429,True
10576,407,407,407,407,407,407,407,True
10577,413,413,413,413,413,413,413,True
10578,393,393,393,393,393,393,393,True
10579,400,400,400,400,400,400,400,True
10580,394,394,394,394,394,394,394,True
10581,388,388,388,388,388,388,388,True
10582,386,386,386,386,386,386,386,True
10583,384,384,384,384,384,384,384,True
10584,382,382,382,382,382,382,382,True
10585,382,382,382,382,382,382,382,True
10586,381,381,381,381,381,381,381,True
10587,386,386,386,386,386,386,386,True
10588,383,383,383,383,383,383,383,True
10589,385,385,385,385,385,385,385,True
10590,390,390,390,390,390,390,390,True
10591,388,388,388,388,388,388,388,True
10592,393,393,393,393,393,393,393,True
10593,400,400,400,400,400,400,400,True
10594,395,395,395,395,395,395,395,True
10595,395,395,395,395,395,395,395,True
10596,389,389,389,389,389,389,389,True
10597,413,413,413,413,413,413,413,True
10598,411,411,411,411,411,411,411,True
10599,394,394,394,394,394,394,394,True
10600,389,389,389,389,389,389,389,True
10601,411,411,411,411,411,411,411,True
10602,406,406,406,406,406,406,406,True
10603,386,386,386,386,386,386,386,True
10604,401,401,401,401,401,401,401,True
10605,388,388,388,388,388,388,388,True
10606,410,410,410,410,410,410,410,True
10607,385,385,385,385,385,385,385,True
10608,393,393,393,393,393,393,393,True
10609,394,394,394,394,394,394,394,True
10610,395,395,395,395,395,395,395,True
10611,407,407,407,407,407,407,407,True
10612,410,410,410,410,410,410,410,True
10613,397,397,397,397,397,397,397,True
10614,459,459,459,459,459,459,459,True
10615,446,446,446,446,446,446,446,True
10616,459,459,459,459,459,459,459,True
10617,455,455,455,455,455,455,455,True
10618,568,568,568,568,568,568,568,False
10619,432,432,432,432,432,432,432,True
10620,438,438,438,438,438,438,438,True
10621,424,424,424,424,424,424,424,True
10622,414,414,414,414,414,414,414,True
10623,453,453,453,453,453,453,453,True
10624,435,435,435,435,435,435,435,True
10625,433,433,433,433,433,433,433,True
10626,438,438,438,438,438,438,438,True
10627,660,660,660,660,660,660,660,False
10628,436,436,436,436,436,436,436,True
10629,441,441,441,441,441,441,441,True
10630,435,435,435,435,435,435,435,True
10631,421,421,421,421,421,421,421,True
10632,449,449,449,449,449,449,449,True
10633,428,428,428,428,428,428,428,True
10634,430,430,430,430,430,430,430,True
10635,427,427,427,427,427,427,427,True
10636,422,422,422,422,422,422,422,True
10637,429,429,429,429,429,429,429,True
10638,431,431,431,431,431,431,431,True
10639,450,450,450,450,450,450,450,True
10640,423,423,423,423,423,423,423,True
10641,429,429,429,429,429,429,429,True
10642,439,439,439,439,439,439,439,True
10643,426,426,426,426,426,426,426,True
10644,427,427,427,427,427,427,427,True
10645,429,429,429,429,429,429,429,True
10646,443,443,443,443,443,443,443,True
10647,722,722,722,722,722,722,722,False
10648,428,428,428,428,428,428,428,True
10649,425,425,425,425,425,425,425,True
10650,426,426,426,426,426,426,426,True
10651,557,557,557,557,557,557,557,False
10652,451,451,451,451,451,451,451,True
10653,441,441,441,441,441,441,441,True
10654,810,810,810,810,810,810,810,False
10655,431,431,431,431,431,431,431,True
10656,440,440,440,440,440,440,440,True
10657,638,638,638,638,638,638,638,False
10658,619,619,619,619,619,619,619,False
10659,688,688,688,688,688,688,688,False
10660,742,742,742,742,742,742,742,False
10661,628,628,628,628,628,628,628,False
10662,550,550,550,550,550,550,550,False
10663,624,624,624,624,624,624,624,False
10664,675,675,675,675,675,675,675,False
10665,749,749,749,749,749,749,749,False
10666,691,691,691,691,691,691,691,False
10667,776,776,776,776,776,776,776,False
10668,342,342,342,342,342,342,342,True
10669,168,168,168,168,168,168,168,True
10670,271,271,271,271,271,271,271,True
10671,219,219,219,219,219,219,219,True
10672,403,403,403,403,403,403,403,True
10673,253,253,253,253,253,253,253,True
10674,366,366,366,366,366,366,366,True
10675,352,352,352,352,352,352,352,True
10676,383,383,383,383,383,383,383,True
10677,270,270,270,270,270,270,270,True
10678,424,424,424,424,424,424,424,True
10679,277,277,277,277,277,277,277,True
10680,312,312,312,312,312,312,312,True
10681,564,564,564,564,564,564,564,False
10682,339,339,339,339,339,339,339,True
10683,356,356,356,356,356,356,356,True
10684,772,772,772,772,772,772,772,False
10685,225,225,225,225,225,225,225,True
10686,921,921,921,921,921,921,921,False
10687,511,511,511,511,511,511,511,True
10688,1486,1486,1486,1486,1486,1486,1486,False
10689,1015,1015,1015,1015,1015,1015,1015,False
10690,116,116,116,116,116,116,116,True
10691,1059,1059,1059,1059,1059,1059,1059,False
10692,598,598,598,598,598,598,598,False
10693,608,608,608,608,608,608,608,False
10694,890,890,890,890,890,890,890,False
10695,654,654,654,654,654,654,654,False
10696,615,615,615,615,615,615,615,False
10697,585,585,585,585,585,585,585,False
10698,878,878,878,878,878,878,878,False
10699,524,524,524,524,524,524,524,False
10700,718,718,718,718,718,718,718,False
10701,526,526,526,526,526,526,526,False
10702,679,679,679,679,679,679,679,False
10703,868,868,868,868,868,868,868,False
10704,790,790,790,790,790,790,790,False
10705,467,467,467,467,467,467,467,True
10706,257,257,257,257,257,257,257,True
10707,163,163,163,163,163,163,163,True
10708,1069,1069,1069,1069,1069,1069,1069,False
10709,905,905,905,905,905,905,905,False
10710,616,616,616,616,616,616,616,False
10711,527,527,527,527,527,527,527,False
10712,1033,1033,1033,1033,1033,1033,1033,False
10713,847,847,847,847,847,847,847,False
10714,1039,1039,1039,1039,1039,1039,1039,False
10715,950,950,950,950,950,950,950,False
10716,919,919,919,919,919,919,919,False
10717,901,901,901,901,901,901,901,False
10718,785,785,785,785,785,785,785,False
10719,1140,1140,1140,1140,1140,1140,1140,False
10720,461,461,461,461,461,461,461,True
10721,1117,1117,1117,1117,1117,1117,1117,False
10722,311,311,311,311,311,311,311,True
10723,746,746,746,746,746,746,746,False
10724,590,590,590,590,590,590,590,False
10725,576,576,576,576,576,576,576,False
10726,453,453,453,453,453,453,453,True
10727,515,515,515,515,515,515,515,False
10728,708,708,708,708,708,708,708,False
10729,1072,1072,1072,1072,1072,1072,1072,False
10730,783,783,783,783,783,783,783,False
10731,874,874,874,874,874,874,874,False
10732,931,931,931,931,931,931,931,False
10733,819,819,819,819,819,819,819,False
10734,578,578,578,578,578,578,578,False
10735,402,402,402,402,402,402,402,True
10736,997,997,997,997,997,997,997,False
10737,1045,1045,1045,1045,1045,1045,1045,False
10738,855,855,855,855,855,855,855,False
10739,920,920,920,920,920,920,920,False
10740,1012,1012,1012,1012,1012,1012,1012,False
10741,395,395,395,395,395,395,395,True
10742,679,679,679,679,679,679,679,False
10743,363,363,363,363,363,363,363,True
10744,617,617,617,617,617,617,617,False
10745,449,449,449,449,449,449,449,True
10746,465,465,465,465,465,465,465,True
10747,757,757,757,757,757,757,757,False
10748,938,938,938,938,938,938,938,False
10749,1081,1081,1081,1081,1081,1081,1081,False
10750,417,417,417,417,417,417,417,True
10751,741,741,741,741,741,741,741,False
10752,393,393,393,393,393,393,393,True
10753,564,564,564,564,564,564,564,False
10754,418,418,418,418,418,418,418,True
10755,1232,1232,1232,1232,1232,1232,1232,False
10756,1011,1011,1011,1011,1011,1011,1011,False
10757,1135,1135,1135,1135,1135,1135,1135,False
10758,1043,1043,1043,1043,1043,1043,1043,False
10759,950,950,950,950,950,950,950,False
10760,1009,1009,1009,1009,1009,1009,1009,False
10761,983,983,983,983,983,983,983,False
10762,1226,1226,1226,1226,1226,1226,1226,False
10763,1535,1535,1535,1535,1535,1535,1535,False
10764,778,778,778,778,778,778,778,False
10765,990,990,990,990,990,990,990,False
10766,1113,1113,1113,1113,1113,1113,1113,False
10767,996,996,996,996,996,996,996,False
10768,490,490,490,490,490,490,490,True
10769,692,692,692,692,692,692,692,False
10770,738,738,738,738,738,738,738,False
10771,450,450,450,450,450,450,450,True
10772,893,893,893,893,893,893,893,False
10773,909,909,909,909,909,909,909,False
10774,558,558,558,558,558,558,558,False
10775,605,605,605,605,605,605,605,False
10776,464,464,464,464,464,464,464,True
10777,775,775,775,775,775,775,775,False
10778,766,766,766,766,766,766,766,False
10779,906,906,906,906,906,906,906,False
10780,1193,1193,1193,1193,1193,1193,1193,False
10781,1000,1000,1000,1000,1000,1000,1000,False
10782,432,432,432,432,432,432,432,True
10783,284,284,284,284,284,284,284,True
10784,527,527,527,527,527,527,527,False
10785,882,882,882,882,882,882,882,False
10786,877,877,877,877,877,877,877,False
10787,967,967,967,967,967,967,967,False
10788,561,561,561,561,561,561,561,False
10789,928,928,928,928,928,928,928,False
10790,1318,1318,1318,1318,1318,1318,1318,False
10791,767,767,767,767,767,767,767,False
10792,497,497,497,497,497,497,497,True
10793,1363,1363,1363,1363,1363,1363,1363,False
10794,804,804,804,804,804,804,804,False
10795,1216,1216,1216,1216,1216,1216,1216,False
10796,934,934,934,934,934,934,934,False
