dataset,model,product_id,tokens_C0,tokens_C1,tokens_C2s1,tokens_C2s2,tokens_C2s3,tokens_C2s4,tokens_C2s5,max_tokens_seven,tokenizer_cap,fully_fits,special_token_overhead
wands,bge_base,9008,592,592,592,592,592,592,592,592,512,False,2
wands,bge_base,9009,528,528,528,528,528,528,528,528,512,False,2
wands,bge_base,9010,504,504,504,504,504,504,504,504,512,True,2
wands,bge_base,9011,574,574,574,574,574,574,574,574,512,False,2
wands,bge_base,9012,420,420,420,420,420,420,420,420,512,True,2
wands,bge_base,9013,541,541,541,541,541,541,541,541,512,False,2
wands,bge_base,9014,695,695,695,695,695,695,695,695,512,False,2
wands,bge_base,9015,538,538,538,538,538,538,538,538,512,False,2
wands,bge_base,9016,520,520,520,520,520,520,520,520,512,False,2
wands,bge_base,9017,513,513,513,513,513,513,513,513,512,False,2
wands,bge_base,9018,516,516,516,516,516,516,516,516,512,False,2
wands,bge_base,9019,530,530,530,530,530,530,530,530,512,False,2
wands,bge_base,9020,636,636,636,636,636,636,636,636,512,False,2
wands,bge_base,9021,558,558,558,558,558,558,558,558,512,False,2
wands,bge_base,9022,466,466,466,466,466,466,466,466,512,True,2
wands,bge_base,9023,511,511,511,511,511,511,511,511,512,True,2
wands,bge_base,9024,620,620,620,620,620,620,620,620,512,False,2
wands,bge_base,9025,442,442,442,442,442,442,442,442,512,True,2
wands,bge_base,9026,475,475,475,475,475,475,475,475,512,True,2
wands,bge_base,9027,417,417,417,417,417,417,417,417,512,True,2
wands,bge_base,9028,537,537,537,537,537,537,537,537,512,False,2
wands,bge_base,9029,311,311,311,311,311,311,311,311,512,True,2
wands,bge_base,9030,381,381,381,381,381,381,381,381,512,True,2
wands,bge_base,9031,1040,1040,1040,1040,1040,1040,1040,1040,512,False,2
wands,bge_base,9032,575,575,575,575,575,575,575,575,512,False,2
wands,bge_base,9033,566,566,566,566,566,566,566,566,512,False,2
wands,bge_base,9034,440,440,440,440,440,440,440,440,512,True,2
wands,bge_base,9035,383,383,383,383,383,383,383,383,512,True,2
wands,bge_base,9036,337,337,337,337,337,337,337,337,512,True,2
wands,bge_base,9037,302,302,302,302,302,302,302,302,512,True,2
wands,bge_base,9038,306,306,306,306,306,306,306,306,512,True,2
wands,bge_base,9039,313,313,313,313,313,313,313,313,512,True,2
wands,bge_base,9040,290,290,290,290,290,290,290,290,512,True,2
wands,bge_base,9041,358,358,358,358,358,358,358,358,512,True,2
wands,bge_base,9042,360,360,360,360,360,360,360,360,512,True,2
wands,bge_base,9043,363,363,363,363,363,363,363,363,512,True,2
wands,bge_base,9044,353,353,353,353,353,353,353,353,512,True,2
wands,bge_base,9045,354,354,354,354,354,354,354,354,512,True,2
wands,bge_base,9046,384,384,384,384,384,384,384,384,512,True,2
wands,bge_base,9047,383,383,383,383,383,383,383,383,512,True,2
wands,bge_base,9048,375,375,375,375,375,375,375,375,512,True,2
wands,bge_base,9049,374,374,374,374,374,374,374,374,512,True,2
wands,bge_base,9050,379,379,379,379,379,379,379,379,512,True,2
wands,bge_base,9051,381,381,381,381,381,381,381,381,512,True,2
wands,bge_base,9052,362,362,362,362,362,362,362,362,512,True,2
wands,bge_base,9053,379,379,379,379,379,379,379,379,512,True,2
wands,bge_base,9054,383,383,383,383,383,383,383,383,512,True,2
wands,bge_base,9055,378,378,378,378,378,378,378,378,512,True,2
wands,bge_base,9056,415,415,415,415,415,415,415,415,512,True,2
wands,bge_base,9057,396,396,396,396,396,396,396,396,512,True,2
wands,bge_base,9058,394,394,394,394,394,394,394,394,512,True,2
wands,bge_base,9059,414,414,414,414,414,414,414,414,512,True,2
wands,bge_base,9060,356,356,356,356,356,356,356,356,512,True,2
wands,bge_base,9061,363,363,363,363,363,363,363,363,512,True,2
wands,bge_base,9062,385,385,385,385,385,385,385,385,512,True,2
wands,bge_base,9063,440,440,440,440,440,440,440,440,512,True,2
wands,bge_base,9064,437,437,437,437,437,437,437,437,512,True,2
wands,bge_base,9065,459,459,459,459,459,459,459,459,512,True,2
wands,bge_base,9066,293,293,293,293,293,293,293,293,512,True,2
wands,bge_base,9067,279,279,279,279,279,279,279,279,512,True,2
wands,bge_base,9068,285,285,285,285,285,285,285,285,512,True,2
wands,bge_base,9069,658,658,658,658,658,658,658,658,512,False,2
wands,bge_base,9070,530,530,530,530,530,530,530,530,512,False,2
wands,bge_base,9071,529,529,529,529,529,529,529,529,512,False,2
wands,bge_base,9072,533,533,533,533,533,533,533,533,512,False,2
wands,bge_base,9073,529,529,529,529,529,529,529,529,512,False,2
wands,bge_base,9074,529,529,529,529,529,529,529,529,512,False,2
wands,bge_base,9075,529,529,529,529,529,529,529,529,512,False,2
wands,bge_base,9076,528,528,528,528,528,528,528,528,512,False,2
wands,bge_base,9077,530,530,530,530,530,530,530,530,512,False,2
wands,bge_base,9078,628,628,628,628,628,628,628,628,512,False,2
wands,bge_base,9079,746,746,746,746,746,746,746,746,512,False,2
wands,bge_base,9080,622,622,622,622,622,622,622,622,512,False,2
wands,bge_base,9081,624,624,624,624,624,624,624,624,512,False,2
wands,bge_base,9082,578,578,578,578,578,578,578,578,512,False,2
wands,bge_base,9083,796,796,796,796,796,796,796,796,512,False,2
wands,bge_base,9084,796,796,796,796,796,796,796,796,512,False,2
wands,bge_base,9085,825,825,825,825,825,825,825,825,512,False,2
wands,bge_base,9086,922,922,922,922,922,922,922,922,512,False,2
wands,bge_base,9087,584,584,584,584,584,584,584,584,512,False,2
wands,bge_base,9088,608,608,608,608,608,608,608,608,512,False,2
wands,bge_base,9089,585,585,585,585,585,585,585,585,512,False,2
wands,bge_base,9090,582,582,582,582,582,582,582,582,512,False,2
wands,bge_base,9091,624,624,624,624,624,624,624,624,512,False,2
wands,bge_base,9092,630,630,630,630,630,630,630,630,512,False,2
wands,bge_base,9093,662,662,662,662,662,662,662,662,512,False,2
wands,bge_base,9094,624,624,624,624,624,624,624,624,512,False,2
wands,bge_base,9095,621,621,621,621,621,621,621,621,512,False,2
wands,bge_base,9096,609,609,609,609,609,609,609,609,512,False,2
wands,bge_base,9097,906,906,906,906,906,906,906,906,512,False,2
wands,bge_base,9098,598,598,598,598,598,598,598,598,512,False,2
wands,bge_base,9099,600,600,600,600,600,600,600,600,512,False,2
wands,bge_base,9100,622,622,622,622,622,622,622,622,512,False,2
wands,bge_base,9101,688,688,688,688,688,688,688,688,512,False,2
wands,bge_base,9102,776,776,776,776,776,776,776,776,512,False,2
wands,bge_base,9103,765,765,765,765,765,765,765,765,512,False,2
wands,bge_base,9104,485,485,485,485,485,485,485,485,512,True,2
wands,bge_base,9105,701,701,701,701,701,701,701,701,512,False,2
wands,bge_base,9106,598,598,598,598,598,598,598,598,512,False,2
wands,bge_base,9107,594,594,594,594,594,594,594,594,512,False,2
wands,bge_base,9108,594,594,594,594,594,594,594,594,512,False,2
wands,bge_base,9109,464,464,464,464,464,464,464,464,512,True,2
wands,bge_base,9110,734,734,734,734,734,734,734,734,512,False,2
wands,bge_base,9111,551,551,551,551,551,551,551,551,512,False,2
wands,bge_base,9112,611,611,611,611,611,611,611,611,512,False,2
wands,bge_base,9113,560,560,560,560,560,560,560,560,512,False,2
wands,bge_base,9114,541,541,541,541,541,541,541,541,512,False,2
wands,bge_base,9115,571,571,571,571,571,571,571,571,512,False,2
wands,bge_base,9116,565,565,565,565,565,565,565,565,512,False,2
wands,bge_base,9117,561,561,561,561,561,561,561,561,512,False,2
wands,bge_base,9118,561,561,561,561,561,561,561,561,512,False,2
wands,bge_base,9119,563,563,563,563,563,563,563,563,512,False,2
wands,bge_base,9120,559,559,559,559,559,559,559,559,512,False,2
wands,bge_base,9121,560,560,560,560,560,560,560,560,512,False,2
wands,bge_base,9122,561,561,561,561,561,561,561,561,512,False,2
wands,bge_base,9123,497,497,497,497,497,497,497,497,512,True,2
wands,bge_base,9124,493,493,493,493,493,493,493,493,512,True,2
wands,bge_base,9125,497,497,497,497,497,497,497,497,512,True,2
wands,bge_base,9126,493,493,493,493,493,493,493,493,512,True,2
wands,bge_base,9127,505,505,505,505,505,505,505,505,512,True,2
wands,bge_base,9128,954,954,954,954,954,954,954,954,512,False,2
wands,bge_base,9129,723,723,723,723,723,723,723,723,512,False,2
wands,bge_base,9130,551,551,551,551,551,551,551,551,512,False,2
wands,bge_base,9131,689,689,689,689,689,689,689,689,512,False,2
wands,bge_base,9132,565,565,565,565,565,565,565,565,512,False,2
wands,bge_base,9133,613,613,613,613,613,613,613,613,512,False,2
wands,bge_base,9134,387,387,387,387,387,387,387,387,512,True,2
wands,bge_base,9135,660,660,660,660,660,660,660,660,512,False,2
wands,bge_base,9136,580,580,580,580,580,580,580,580,512,False,2
wands,bge_base,9137,543,543,543,543,543,543,543,543,512,False,2
wands,bge_base,9138,574,574,574,574,574,574,574,574,512,False,2
wands,bge_base,9139,684,684,684,684,684,684,684,684,512,False,2
wands,bge_base,9140,713,713,713,713,713,713,713,713,512,False,2
wands,bge_base,9141,663,663,663,663,663,663,663,663,512,False,2
wands,bge_base,9142,702,702,702,702,702,702,702,702,512,False,2
wands,bge_base,9143,720,720,720,720,720,720,720,720,512,False,2
wands,bge_base,9144,716,716,716,716,716,716,716,716,512,False,2
wands,bge_base,9145,557,557,557,557,557,557,557,557,512,False,2
wands,bge_base,9146,613,613,613,613,613,613,613,613,512,False,2
wands,bge_base,9147,612,612,612,612,612,612,612,612,512,False,2
wands,bge_base,9148,612,612,612,612,612,612,612,612,512,False,2
wands,bge_base,9149,604,604,604,604,604,604,604,604,512,False,2
wands,bge_base,9150,600,600,600,600,600,600,600,600,512,False,2
wands,bge_base,9151,832,832,832,832,832,832,832,832,512,False,2
wands,bge_base,9152,612,612,612,612,612,612,612,612,512,False,2
wands,bge_base,9153,612,612,612,612,612,612,612,612,512,False,2
wands,bge_base,9154,636,636,636,636,636,636,636,636,512,False,2
wands,bge_base,9155,522,522,522,522,522,522,522,522,512,False,2
wands,bge_base,9156,505,505,505,505,505,505,505,505,512,True,2
wands,bge_base,9157,545,545,545,545,545,545,545,545,512,False,2
wands,bge_base,9158,521,521,521,521,521,521,521,521,512,False,2
wands,bge_base,9159,521,521,521,521,521,521,521,521,512,False,2
wands,bge_base,9160,545,545,545,545,545,545,545,545,512,False,2
wands,bge_base,9161,543,543,543,543,543,543,543,543,512,False,2
wands,bge_base,9162,424,424,424,424,424,424,424,424,512,True,2
wands,bge_base,9163,218,218,218,218,218,218,218,218,512,True,2
wands,bge_base,9164,246,246,246,246,246,246,246,246,512,True,2
wands,bge_base,9165,528,528,528,528,528,528,528,528,512,False,2
wands,bge_base,9166,436,436,436,436,436,436,436,436,512,True,2
wands,bge_base,9167,550,550,550,550,550,550,550,550,512,False,2
wands,bge_base,9168,651,651,651,651,651,651,651,651,512,False,2
wands,bge_base,9169,504,504,504,504,504,504,504,504,512,True,2
wands,bge_base,9170,518,518,518,518,518,518,518,518,512,False,2
wands,bge_base,9171,612,612,612,612,612,612,612,612,512,False,2
wands,bge_base,9172,683,683,683,683,683,683,683,683,512,False,2
wands,bge_base,9173,1013,1013,1013,1013,1013,1013,1013,1013,512,False,2
wands,bge_base,9174,372,372,372,372,372,372,372,372,512,True,2
wands,bge_base,9175,487,487,487,487,487,487,487,487,512,True,2
wands,bge_base,9176,458,458,458,458,458,458,458,458,512,True,2
wands,bge_base,9177,512,512,512,512,512,512,512,512,512,True,2
wands,bge_base,9178,646,646,646,646,646,646,646,646,512,False,2
wands,bge_base,9179,585,585,585,585,585,585,585,585,512,False,2
wands,bge_base,9180,569,569,569,569,569,569,569,569,512,False,2
wands,bge_base,9181,640,640,640,640,640,640,640,640,512,False,2
wands,bge_base,9182,345,345,345,345,345,345,345,345,512,True,2
wands,bge_base,9183,209,209,209,209,209,209,209,209,512,True,2
wands,bge_base,9184,302,302,302,302,302,302,302,302,512,True,2
wands,bge_base,9185,302,302,302,302,302,302,302,302,512,True,2
wands,bge_base,9186,316,316,316,316,316,316,316,316,512,True,2
wands,bge_base,9187,477,477,477,477,477,477,477,477,512,True,2
wands,bge_base,9188,497,497,497,497,497,497,497,497,512,True,2
wands,bge_base,9189,519,519,519,519,519,519,519,519,512,False,2
wands,bge_base,9190,545,545,545,545,545,545,545,545,512,False,2
wands,bge_base,9191,735,735,735,735,735,735,735,735,512,False,2
wands,bge_base,9192,631,631,631,631,631,631,631,631,512,False,2
wands,bge_base,9193,575,575,575,575,575,575,575,575,512,False,2
wands,bge_base,9194,485,485,485,485,485,485,485,485,512,True,2
wands,bge_base,9195,546,546,546,546,546,546,546,546,512,False,2
wands,bge_base,9196,799,799,799,799,799,799,799,799,512,False,2
wands,bge_base,9197,781,781,781,781,781,781,781,781,512,False,2
wands,bge_base,9198,791,791,791,791,791,791,791,791,512,False,2
wands,bge_base,9199,542,542,542,542,542,542,542,542,512,False,2
wands,bge_base,9200,269,269,269,269,269,269,269,269,512,True,2
wands,bge_base,9201,503,503,503,503,503,503,503,503,512,True,2
wands,bge_base,9202,340,340,340,340,340,340,340,340,512,True,2
wands,bge_base,9203,581,581,581,581,581,581,581,581,512,False,2
wands,bge_base,9204,476,476,476,476,476,476,476,476,512,True,2
wands,bge_base,9205,477,477,477,477,477,477,477,477,512,True,2
wands,bge_base,9206,488,488,488,488,488,488,488,488,512,True,2
wands,bge_base,9207,883,883,883,883,883,883,883,883,512,False,2
wands,bge_base,9208,904,904,904,904,904,904,904,904,512,False,2
wands,bge_base,9209,924,924,924,924,924,924,924,924,512,False,2
wands,bge_base,9210,908,908,908,908,908,908,908,908,512,False,2
wands,bge_base,9211,974,974,974,974,974,974,974,974,512,False,2
wands,bge_base,9212,512,512,512,512,512,512,512,512,512,True,2
wands,bge_base,9213,691,691,691,691,691,691,691,691,512,False,2
wands,bge_base,9214,734,734,734,734,734,734,734,734,512,False,2
wands,bge_base,9215,733,733,733,733,733,733,733,733,512,False,2
wands,bge_base,9216,1204,1204,1204,1204,1204,1204,1204,1204,512,False,2
wands,bge_base,9217,1168,1168,1168,1168,1168,1168,1168,1168,512,False,2
wands,bge_base,9218,412,412,412,412,412,412,412,412,512,True,2
wands,bge_base,9219,142,142,142,142,142,142,142,142,512,True,2
wands,bge_base,9220,132,132,132,132,132,132,132,132,512,True,2
wands,bge_base,9221,122,122,122,122,122,122,122,122,512,True,2
wands,bge_base,9222,130,130,130,130,130,130,130,130,512,True,2
wands,bge_base,9223,124,124,124,124,124,124,124,124,512,True,2
wands,bge_base,9224,230,230,230,230,230,230,230,230,512,True,2
wands,bge_base,9225,159,159,159,159,159,159,159,159,512,True,2
wands,bge_base,9226,164,164,164,164,164,164,164,164,512,True,2
wands,bge_base,9227,422,422,422,422,422,422,422,422,512,True,2
wands,bge_base,9228,178,178,178,178,178,178,178,178,512,True,2
wands,bge_base,9229,140,140,140,140,140,140,140,140,512,True,2
wands,bge_base,9230,147,147,147,147,147,147,147,147,512,True,2
wands,bge_base,9231,113,113,113,113,113,113,113,113,512,True,2
wands,bge_base,9232,283,283,283,283,283,283,283,283,512,True,2
wands,bge_base,9233,541,541,541,541,541,541,541,541,512,False,2
wands,bge_base,9234,1065,1065,1065,1065,1065,1065,1065,1065,512,False,2
wands,bge_base,9235,266,266,266,266,266,266,266,266,512,True,2
wands,bge_base,9236,277,277,277,277,277,277,277,277,512,True,2
wands,bge_base,9237,248,248,248,248,248,248,248,248,512,True,2
wands,bge_base,9238,241,241,241,241,241,241,241,241,512,True,2
wands,bge_base,9239,407,407,407,407,407,407,407,407,512,True,2
wands,bge_base,9240,411,411,411,411,411,411,411,411,512,True,2
wands,bge_base,9241,311,311,311,311,311,311,311,311,512,True,2
wands,bge_base,9242,209,209,209,209,209,209,209,209,512,True,2
wands,bge_base,9243,438,438,438,438,438,438,438,438,512,True,2
wands,bge_base,9244,557,557,557,557,557,557,557,557,512,False,2
wands,bge_base,9245,444,444,444,444,444,444,444,444,512,True,2
wands,bge_base,9246,466,466,466,466,466,466,466,466,512,True,2
wands,bge_base,9247,271,271,271,271,271,271,271,271,512,True,2
wands,bge_base,9248,481,481,481,481,481,481,481,481,512,True,2
wands,bge_base,9249,253,253,253,253,253,253,253,253,512,True,2
wands,bge_base,9250,505,505,505,505,505,505,505,505,512,True,2
wands,bge_base,9251,347,347,347,347,347,347,347,347,512,True,2
wands,bge_base,9252,860,860,860,860,860,860,860,860,512,False,2
wands,bge_base,9253,963,963,963,963,963,963,963,963,512,False,2
wands,bge_base,9254,1209,1209,1209,1209,1209,1209,1209,1209,512,False,2
wands,bge_base,9255,591,591,591,591,591,591,591,591,512,False,2
wands,bge_base,9256,621,621,621,621,621,621,621,621,512,False,2
wands,bge_base,9257,1020,1020,1020,1020,1020,1020,1020,1020,512,False,2
wands,bge_base,9258,389,389,389,389,389,389,389,389,512,True,2
wands,bge_base,9259,739,739,739,739,739,739,739,739,512,False,2
wands,bge_base,9260,549,549,549,549,549,549,549,549,512,False,2
wands,bge_base,9261,693,693,693,693,693,693,693,693,512,False,2
wands,bge_base,9262,919,919,919,919,919,919,919,919,512,False,2
wands,bge_base,9263,810,810,810,810,810,810,810,810,512,False,2
wands,bge_base,9264,801,801,801,801,801,801,801,801,512,False,2
wands,bge_base,9265,1448,1448,1448,1448,1448,1448,1448,1448,512,False,2
wands,bge_base,9266,644,644,644,644,644,644,644,644,512,False,2
wands,bge_base,9267,718,718,718,718,718,718,718,718,512,False,2
wands,bge_base,9268,766,766,766,766,766,766,766,766,512,False,2
wands,bge_base,9269,1003,1003,1003,1003,1003,1003,1003,1003,512,False,2
wands,bge_base,9270,292,292,292,292,292,292,292,292,512,True,2
wands,bge_base,9271,342,342,342,342,342,342,342,342,512,True,2
wands,bge_base,9272,874,874,874,874,874,874,874,874,512,False,2
wands,bge_base,9273,551,551,551,551,551,551,551,551,512,False,2
wands,bge_base,9274,472,472,472,472,472,472,472,472,512,True,2
wands,bge_base,9275,1279,1279,1279,1279,1279,1279,1279,1279,512,False,2
wands,bge_base,9276,612,612,612,612,612,612,612,612,512,False,2
wands,bge_base,9277,742,742,742,742,742,742,742,742,512,False,2
wands,bge_base,9278,631,631,631,631,631,631,631,631,512,False,2
wands,bge_base,9279,643,643,643,643,643,643,643,643,512,False,2
wands,bge_base,9280,1015,1015,1015,1015,1015,1015,1015,1015,512,False,2
wands,bge_base,9281,814,814,814,814,814,814,814,814,512,False,2
wands,bge_base,9282,778,778,778,778,778,778,778,778,512,False,2
wands,bge_base,9283,647,647,647,647,647,647,647,647,512,False,2
wands,bge_base,9284,468,468,468,468,468,468,468,468,512,True,2
