query_id,Always,VI,Never,mean_schedule_inclusion,C0_inclusion,dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,relevant_count
151,0.0031746031746031746,0.03650793650793651,0.9603174603174603,0.017233560090702947,0.01746031746031746,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,630
152,0.021739130434782608,0.043478260869565216,0.9347826086956522,0.043478260869565216,0.021739130434782608,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,46
153,0.06206896551724138,0.1103448275862069,0.8275862068965517,0.11921182266009851,0.11724137931034483,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,145
155,0.125,0.125,0.75,0.19642857142857142,0.25,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,8
156,0.05263157894736842,0.5789473684210527,0.3684210526315789,0.3082706766917293,0.2631578947368421,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,19
157,0.09803921568627451,0.1568627450980392,0.7450980392156863,0.15406162464985992,0.13725490196078433,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,51
158,0.18181818181818182,0.3409090909090909,0.4772727272727273,0.3798701298701299,0.38636363636363635,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,44
159,0.17204301075268819,0.0967741935483871,0.7311827956989247,0.21505376344086022,0.21505376344086022,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,93
160,0.030973451327433628,0.11061946902654868,0.8584070796460177,0.07711757269279393,0.07079646017699115,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,226
161,0.02631578947368421,0.02631578947368421,0.9473684210526315,0.03007518796992481,0.02631578947368421,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,38
162,0.08695652173913043,0.08695652173913043,0.8260869565217391,0.09937888198757763,0.13043478260869565,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,23
163,0.3191489361702128,0.2127659574468085,0.46808510638297873,0.3829787234042553,0.3829787234042553,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,47
164,0.03125,0.0625,0.90625,0.06919642857142858,0.0703125,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,128
165,0.14492753623188406,0.2028985507246377,0.6521739130434783,0.22153209109730848,0.21739130434782608,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,69
166,0.4230769230769231,0.38461538461538464,0.19230769230769232,0.6978021978021978,0.6923076923076923,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,26
167,0.14942528735632185,0.10344827586206896,0.7471264367816092,0.20525451559934318,0.20689655172413793,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,87
169,0.0,0.037037037037037035,0.9629629629629629,0.005291005291005291,0.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,27
170,0.1111111111111111,0.12121212121212122,0.7676767676767676,0.18037518037518038,0.1717171717171717,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,99
172,0.3333333333333333,0.30952380952380953,0.35714285714285715,0.47278911564625853,0.47619047619047616,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,42
173,0.0,0.0,1.0,0.0,0.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,4
175,0.18571428571428572,0.17142857142857143,0.6428571428571429,0.25102040816326526,0.24285714285714285,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,70
176,0.6521739130434783,0.08695652173913043,0.2608695652173913,0.7204968944099379,0.7391304347826086,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,23
177,0.25,0.1875,0.5625,0.3482142857142857,0.375,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,16
178,0.041666666666666664,0.2916666666666667,0.6666666666666666,0.1726190476190476,0.20833333333333334,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,24
180,0.1111111111111111,0.125,0.7638888888888888,0.16666666666666666,0.1527777777777778,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,72
181,0.009615384615384616,0.0673076923076923,0.9230769230769231,0.03708791208791209,0.038461538461538464,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,104
182,0.1724137931034483,0.29310344827586204,0.5344827586206896,0.3226600985221675,0.3103448275862069,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,58
183,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,6
184,0.15254237288135594,0.11864406779661017,0.7288135593220338,0.21307506053268765,0.23728813559322035,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,59
185,0.3235294117647059,0.38235294117647056,0.29411764705882354,0.5588235294117647,0.5588235294117647,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,34
186,0.0,0.5,0.5,0.21428571428571427,0.25,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,4
188,0.125,0.375,0.5,0.26785714285714285,0.125,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,8
189,0.0967741935483871,0.1935483870967742,0.7096774193548387,0.1658986175115207,0.12903225806451613,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,31
190,0.0,0.0,1.0,0.0,0.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,5
195,0.6666666666666666,0.3333333333333333,0.0,0.9523809523809524,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,3
197,0.13043478260869565,0.391304347826087,0.4782608695652174,0.2795031055900621,0.391304347826087,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,23
198,0.2,0.3,0.5,0.4428571428571429,0.3,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,10
200,1.0,0.0,0.0,1.0,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,3
202,0.06666666666666667,0.28888888888888886,0.6444444444444445,0.2222222222222222,0.24444444444444444,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,45
203,0.6,0.4,0.0,0.9428571428571428,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,5
204,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.18367346938775508,0.14285714285714285,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,7
205,0.5,0.25,0.25,0.6309523809523809,0.6666666666666666,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,12
206,1.0,0.0,0.0,1.0,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
210,0.6666666666666666,0.3333333333333333,0.0,0.9047619047619047,0.7777777777777778,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,9
212,1.0,0.0,0.0,1.0,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
213,1.0,0.0,0.0,1.0,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,1
215,0.1,0.06666666666666667,0.8333333333333334,0.1285714285714286,0.13333333333333333,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,30
216,0.875,0.0,0.125,0.875,0.875,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,8
220,0.11538461538461539,0.38461538461538464,0.5,0.30494505494505497,0.3076923076923077,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,52
221,0.0547945205479452,0.1917808219178082,0.7534246575342466,0.13111545988258316,0.1232876712328767,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,73
222,0.0,0.03225806451612903,0.967741935483871,0.02304147465437788,0.03225806451612903,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,31
223,1.0,0.0,0.0,1.0,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,1
224,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.3181818181818182,0.3181818181818182,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,22
225,1.0,0.0,0.0,1.0,1.0,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,2
226,0.05583756345177665,0.06091370558375635,0.883248730964467,0.08556925308194344,0.09137055837563451,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,197
227,0.06818181818181818,0.11363636363636363,0.8181818181818182,0.11363636363636363,0.11363636363636363,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,176
228,0.06741573033707865,0.07865168539325842,0.8539325842696629,0.10754414125200641,0.10674157303370786,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,178
229,0.06766917293233082,0.17293233082706766,0.7593984962406015,0.14930182599355532,0.15037593984962405,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,133
230,0.039473684210526314,0.05263157894736842,0.9078947368421053,0.05952380952380952,0.04824561403508772,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,228
231,0.029315960912052116,0.08143322475570032,0.8892508143322475,0.06514657980456026,0.06514657980456026,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,307
232,0.0070921985815602835,0.04491725768321513,0.9479905437352246,0.028706518068220194,0.030732860520094562,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,423
233,0.04938271604938271,0.30864197530864196,0.6419753086419753,0.18871252204585537,0.20987654320987653,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,81
234,0.1308411214953271,0.12149532710280374,0.7476635514018691,0.18691588785046728,0.18691588785046728,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,107
235,0.08270676691729323,0.09774436090225563,0.8195488721804511,0.13856068743286787,0.14285714285714285,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,133
236,0.3793103448275862,0.1724137931034483,0.4482758620689655,0.4285714285714286,0.41379310344827586,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,29
237,0.75,0.25,0.0,0.7857142857142857,0.75,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,4
238,0.14814814814814814,0.2962962962962963,0.5555555555555556,0.30687830687830686,0.3148148148148148,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,54
239,0.03424657534246575,0.2054794520547945,0.7602739726027398,0.11056751467710371,0.1095890410958904,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,146
240,0.3333333333333333,0.42424242424242425,0.24242424242424243,0.6060606060606061,0.6060606060606061,wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,33
