model,query_id,product_id,state,max_tokens_seven,attribute_count,rank_span,selection_hash,selected
bge_base,126,38986,crossing,319,31,21,08a1fcb0ae979898c1628ead268e4ba96407b0dc5c9873899d26115530175dec,False
bge_base,335,20643,crossing,288,24,15,08d1d8a2e222a2b9372bc5253a2afb31961d08e35f655d1451bfbe1940e91d2f,False
bge_base,238,200,crossing,427,40,9,09154b0271b2796aef02ec89fd2493342d3fdd7000aa6430f056eab141c9e66f,False
bge_base,469,27361,crossing,335,31,26,0a2e6ebb56c24b8c7a33e90cd0a02b28c24e0c98024de54b41264e0aa7a9e901,False
bge_base,421,32969,crossing,491,40,40,0a5ab2a6d1df770fcbde57fcd645ec78673f9907e69a49fe22a03d15ace73d21,False
bge_base,423,36903,crossing,445,40,32,0a8852ccf4e7bd9cb81321f5d1c908a7c94f263b3c1f352c790fc82791e42e45,False
bge_base,434,7296,crossing,472,51,126,0aa51261180deecdf856eb1f844a8904df4b4e6fdd01d9fc9c30cfb8211c1923,False
bge_base,359,12574,crossing,125,10,16,0aaa1e8d65242d11fed053b66db332d0406789e14cb322a69c2f7070821636e3,False
bge_base,63,25419,crossing,464,52,26,0ae3337ecc6a8f350aa3990a5a57485de2330231b317fc901630c4f79e42ccd6,False
bge_base,421,38646,crossing,433,36,28,0af1a6fe99896c06d94d363b7fbc3ca173810321c80e1dc900203290cc5e2fb1,False
bge_base,28,921,crossing,374,34,18,0c164ec5e07d05fb35cbc09a95d5be51fcd7107f1199ce2a245c6e04fd9211f6,False
bge_base,248,9525,crossing,384,23,3,0d4df18a0b82762ee228490573681876ac7fc6933e0341da55d58f1160b181fd,False
bge_base,163,32199,crossing,393,33,4,0e02c531b9736e2cc8eae70733644eaf18e406c1718d34c031935afed97adeb6,False
bge_base,126,28260,crossing,454,42,29,0e3f6d5b67a653bfc3161dcf1b00e19808f49e173514ad50214bc6cb74c954f0,False
bge_base,91,34305,crossing,291,31,13,0e55616188f413b74e679f2c3ed6e6d27aa6639207a71f3fceecff45afbb0480,False
bge_base,235,14926,crossing,245,22,14,0e6138e3c0db503eb8fd16171def0c3431b3d3f09e1403ba978f903ed4eac0e5,False
bge_base,159,36652,crossing,215,22,11,0e9770bbc70cf3a97fc148f8324ad163b540200b6417698dde8f80316d1f5c1c,False
bge_base,241,13314,crossing,480,51,97,0ed64cf5d4d0bd050d41571bca8c49e02fe417ce365d30ddaf1282e19e5de28d,False
bge_base,446,31178,crossing,291,26,9,0eeafc95ef71f346f74cc6d6ea883504f68b1b5e49439a776909f6883dad1b69,False
bge_base,112,32534,crossing,435,47,18,0f7c789aad1aad87375570d1c198ccb5ac744df0eb00e37b8518152851efe48f,False
bge_base,305,18707,crossing,362,38,346,0f9a4b54ffc33e37f23f4e9ed099192c3f337737d8a7f946d388e1b3c9aa4cee,False
bge_base,72,20370,crossing,445,40,12,0fcc9e91482c7b911a8fb1d81a417d641044cb5fe7c4262b6183d73400ccfbba,False
bge_base,163,28073,crossing,413,37,9,10d81c267050d8269969477c8eb6fe0aace115f3caff1e40caef9970c2138942,False
bge_base,111,10165,crossing,172,18,12,1116671d2edaf472bd3e322d2c4cdb412bf9329791e35e9e8ae890fa48050fc8,False
bge_base,63,25295,crossing,251,25,11,11260533d7291125b0dafc1ad8b32a1194929e707bbe5aad3dbc4d0d2406c80b,False
bge_base,473,15659,crossing,338,39,15,11ba8d938a58a8755be63d3153c9a4704e17fafbd090246412681954a442efbb,False
bge_base,89,41074,crossing,490,43,15,122044fef7450a8c6b4203bbb4f65e38715959927a2f882e6734c6fea9009dce,False
bge_base,170,13015,crossing,331,32,11,125f3724612d3e06f9abbfcb867abcc4947703dcf45e7413d07405da4db4a7e2,False
bge_base,241,19289,crossing,493,31,17,1261cc2931c9b7a088fe0cd15d1e0ff782ce53e61db525b9c3556570d29ae7a9,False
bge_base,126,19462,crossing,497,43,9,127c047de1e0b67e4e57a1a83c41cf3cf629d36d2b468c43adac7c3203a18dc5,False
bge_base,145,23427,crossing,440,37,19,12ec0e140cb43596c639226942b9caf4f6424711e90802e1a5350790ee3bbc47,False
bge_base,234,25385,crossing,415,36,8,13065cf126fc0b650b32cdd609c9e2fa8e5957594aec72910df2e80f5cf1b388,False
bge_base,108,3916,crossing,217,18,9,13e7db93ebbd602a8d91554f7d61f0cbc2352ace98b4286bb5f1d505c099cebe,False
bge_base,472,5134,crossing,330,30,14,14185a5f380efcb60a4d9c25f0c497dca8ef91710a689415d8da27c4c3de7189,False
bge_base,239,278,crossing,468,41,70,14dd5dd5672a65ebce9fb09a0822518cd11d7c62d00983b543f62620ab818f92,False
bge_base,153,37319,crossing,466,49,8,1556c45c4bb8b441810d8d649750c8959163b6f6045ded271d126ebe962da903,False
bge_base,144,22659,crossing,408,36,29,15eb126ce0ebfe84f018ac991096a0d18cc9c3e83ab3e27aefed70e57055263f,False
bge_base,127,1122,crossing,507,54,17,15eb6f8744431c14cbacab60385967c4a46556af318ddf12986bc54d5a273266,False
bge_base,431,7028,crossing,400,42,18,160278dc03049f57fe8c0d75853b2afbf383a0c439ce0f01e771b5f1d0fd4e84,False
bge_base,184,36424,crossing,360,29,7,16965c136627cef354f5b1ff350c512083e612aaab16ee1b3add2faf9c6600f9,False
bge_base,63,27953,crossing,407,34,15,16a802b5f35bfc9b531c016a9dcb4c689dce10c39be2c7ba980298ad099467e8,False
bge_base,464,17045,crossing,142,11,16,16e19a601c68d5e9caa41b62be5b74efb675e17474e4aec4ec8a1f8118eb8bee,False
bge_base,126,37329,crossing,325,32,33,1701efa646cef5788c97a84efde7b3f8a1c1ffe0461aece9416206518e6e2e22,False
bge_base,231,5543,crossing,414,39,39,1779dae74a34c82832a83a3b2b3b554969b45082d8d4500fb96136b221b74208,False
bge_base,346,38602,crossing,316,27,14,1814e8977fed791772468038ad446262e1b4d6808315341e5a1493b4b5e80441,False
bge_base,102,35002,crossing,276,32,40,183dec4c68231b813d653ff29d1bff9d37535fcea98ccdd7fbc259f06fb8302d,False
bge_base,241,13291,crossing,480,51,44,1857670bd8daae0f925bbd89e22e6dfe64c3f2f3f3da73b7dce27483554019f9,False
bge_base,63,25418,crossing,464,52,23,18d101dff202902a2a2bf0a4c788ae3f91d5016baf2111f83773537087b032f9,False
bge_base,234,24546,crossing,343,22,10,1a1416916fbe95661186d90545c0f18096190baa4633d7960537ad50b100b04b,False
bge_base,28,2212,crossing,327,34,20,1ab1cf570b839be34d7da81ef460a8923834508b5c05095efef362b78b721c50,False
bge_base,27,17238,crossing,280,31,22,1b3e2fdd14000fc79a66543deb40e9ad192c9c410c1454becc91faec37e129e0,False
bge_base,175,7698,crossing,165,19,14,1bb8e8202636fc43efec45e25f0f47b41b3e2ca680ee99adeddf68d436d49fbf,False
bge_base,127,5304,crossing,487,47,22,1c7de310c006a62e62deca621a31b0505685d72b99ef817e0bf440bd751288a7,False
bge_base,472,18448,crossing,328,28,12,1cfa154b027f2558059bda696d3119a5fde99419acc1bd96bb6c592c6cf297ae,False
bge_base,227,36710,crossing,398,42,13,1d4ea2080d7a509653275ab5df4335dbb3d83f6919f04d5031ee0acc2533ad1f,False
bge_base,230,26873,crossing,461,42,17,1de416b30d7d7c6417259d2eccde81576c995283bb0743187f014291218fed41,False
bge_base,153,11830,crossing,327,32,13,1e8f86661a117dfcb9b5bf14b3857bad037e3d00fc8ec8e8fae6e57eceb799ce,False
bge_base,464,17043,crossing,141,11,13,1ea6a9e02e4b9aa4b02ed96c9eedef2cf0f7321a9c933ea90ecc1ee786c9679c,False
bge_base,11,82,crossing,455,45,16,1f5c2d04fa3c7051ce2c48728b6ef49f22616f47a53975407b36a4914a587099,False
bge_base,138,15725,crossing,462,22,17,1f67fc510a9fb02f19cd9e4df5c976068e07e5bbeca7d26aed9d9cbc07c73e07,False
bge_base,346,6056,crossing,387,24,10,1fe5357f2d5c65c090512e6da04e52b104b48cab3955d0fed7f43d769fddb72a,False
bge_base,368,38214,crossing,345,24,10,1ffc49425e31266b1a3f70b3f31f1ff57eadee51451019e2ec71d3542aa9003d,False
bge_base,63,16359,crossing,219,13,17,20df8e264fdf7cf01ea81ddb6044d02c434d5e4fd691555791fbea1dc2814cae,False
bge_base,368,22326,crossing,296,28,16,20e5ba8620ad3763ad29114ac445e1ec912613ae51b8ce50aede43f52eeb0071,False
bge_base,426,509,crossing,468,28,11,21302245544140d4654ec0bb51f535d87c0d5398644be1000f8488fa36c54a70,False
bge_base,236,2839,crossing,318,31,17,2164896e1df28ef9c06e8509f1c7cced89660528f73754345581614a17e45949,False
bge_base,138,22166,crossing,250,16,44,21d8152fe08251f85adc9b6c1e40c31c8bdcdcf4f39bd3ecd3791d56033108d4,False
bge_base,270,13190,crossing,266,27,13,22a7af4aeb51718c84459e5ac1f92680be5cf225ea94c4281b03ff04d9e8feec,False
bge_base,248,405,crossing,232,19,2,22ae367e3374c4f65cc60048174527127387ef9dcb84c500d3ca5b4458056d15,False
bge_base,241,13290,crossing,478,51,64,2321e3997aade03db44c138de9ad89bf262c50e0b5cb276b343bad6c3e4a30f0,False
bge_base,359,12552,crossing,156,12,25,23bf0df4ff1820fb5db96e1c39d6ebe51e4f381585dec7796adcff12fc61f011,False
bge_base,473,198,crossing,336,31,39,24bae1d27fd34b8631f38e7ff0ad4eeb13a2a799d846e683e4743b94c4bf66cd,False
bge_base,270,14054,crossing,271,22,11,252c4c84ff34faf0dff9c425b29fc10e02cd5fff8e82f5e8c202c36835599dc0,False
bge_base,357,37404,crossing,390,39,18,25c26e743dbe5984d84cdf0e208d4451e48cc15229c561068b64503a73a67c79,False
bge_base,170,2229,crossing,430,48,18,2649827dca9c1de302ffe1e2ea6d862c32e5a92ae7a65bf206847a0954f8619d,False
bge_base,333,22700,crossing,312,23,7,26593dd070ec227259a1b99ba9faec21222396a43909e05ceac130a2f5c4f4a0,False
bge_base,438,36473,crossing,392,34,6,26ce4ed6c04d0415b2bffd1518272a86e23652273dd23d592591d57bf0aaee12,False
bge_base,241,13318,crossing,499,52,44,275188eb1be17de9781b99c7a0262c0b5f22802618f22ccbb01e070bcc40a030,False
bge_base,410,3346,crossing,183,16,6,2847ffc7d794da75bf965f462dbbcc7c748aa24a53e2df822de2c7f57a6bd383,False
bge_base,241,33965,crossing,413,38,42,28879cd5b5c5482b065d1ab3e46a033fe61da3f023f9792f3f7da659d73a7d1e,False
bge_base,6,752,crossing,412,39,25,29055e2858e62d47ed26bad943a68585a441f8e1c0598fb13b123967b0f19605,False
bge_base,245,17814,crossing,459,46,3,293bf3465fba4a21da48343af2185eb798898bb54b884c365d2bf4386d2a0a7c,False
bge_base,235,34442,crossing,263,22,14,297d2edcaf82c4298de9b4003d6cac9cd3a83181b638f7586b15c10308059d1d,False
bge_base,434,42016,crossing,409,40,60,299a64b29077865571972894788e66e97f35ea2f8acb35f47b9999ffb722c0ab,False
bge_base,127,14462,crossing,333,30,11,2a36c4a576ad29dca504eef76a64a81b289ffbc8d089e0a1db1e9d8493719a85,False
bge_base,421,31220,crossing,377,36,37,2ad4c7add27d482d70bb923abb4a6eda65d87e0509c118ea89bcac83276a8907,False
bge_base,421,10776,crossing,452,42,46,2b02bc989dee233a4dd2b2f8c142ece4c02f8dc0018d4ec49a93d87045b0959d,False
bge_base,472,27725,crossing,322,30,12,2b18f9efab2c4d4c293bb36ebc6aacfeeaf247ac7293da67fe4296beca900f97,False
bge_base,352,524,crossing,252,28,10,2ba59d20cacb24f01671bad6fb9192a23883ab937148378843e0dc37066e3cd7,False
bge_base,144,274,crossing,425,39,23,2be7d9c1ef42854522fdab56100dfb829c7e60ae09fb465f7285ec0b7a226daf,False
bge_base,231,25796,crossing,334,31,11,2c38eae8a6d0fea2dc100a561ed0ab6a60c1380e20370b031360d881b45edfec,False
bge_base,243,8793,crossing,486,38,10,2c5826349751bda21fd698d214b836027080b1433cc7024a81d857b0aaab3e9d,False
bge_base,227,11174,crossing,144,10,6,2caeca747332cbfa2ba650a2d35bfdf17efb7106352c9e0cae2a96d6bfd00d2c,False
bge_base,119,28149,crossing,324,32,22,2deeeddd1c220ddd0e076dfabe48cf973b0e304f6ed8a00a868b8482a324ee95,False
bge_base,464,2423,crossing,183,12,7,2e812d2a34117a2710f9cedea203ae8718c14ce135e847addfd493620267ef4c,False
bge_base,270,24765,crossing,290,29,15,2ec52e38a522daba0ae241ba5c98cf0bd6ad8b7cd7903c9736e56a767245aaaa,False
bge_base,472,32438,crossing,257,25,15,2ec5c8c9f5184c1469df2a594be0ac4f0ac6345320390d8c2d77efbeba9f5b63,False
bge_base,420,33746,crossing,432,42,26,2f3a209f587062f6b07984079bf727fe1abaf267ac745146e7ef6d9b5ee638e2,False
bge_base,148,5396,crossing,368,36,17,2fab27494b08ddbe389e73c2f6933b93a7ce25fa3e9b6beb0f364625c97a250e,False
bge_base,248,6734,crossing,231,10,4,3089362b18c5298dd962dc4707147a45103636d1e8123eac3aac646cb28706d6,False
bge_base,415,17741,crossing,249,23,18,30c857bcb671d30e3d32addbcce7f8b4e7d6eea899fb57df484b76e1fddae8e2,False
bge_base,160,15135,crossing,413,33,22,3145169d042fd90fd3923a47ee1317ed16b3efda907221cbd0cd8331714b0d1d,False
bge_base,115,36657,crossing,271,17,14,314f7eee24ba8c2251bbdf061601043577039eb4b2b64dcc388d107d7273e7e2,False
bge_base,112,7636,crossing,411,29,7,315a867d322d1e7f08a16f3c34771c7558e7db49861f7611fa9754ab59295b92,False
bge_base,333,22328,crossing,212,13,7,317932f2e8e4e9fa00cf12525c8d1b814c277f8c8d95aa1ce0eac1b6b1fa95e8,False
bge_base,153,10914,crossing,391,36,21,31a795779ab62e5e9101e94cbbdba042ca1b9cc92719ef60fbe63f38df9dc786,False
bge_base,28,33455,crossing,356,38,34,31f454f63511390c08bb7a9aedf2eb325ba27ccbfd859b7578f235dce1af5cc5,False
bge_base,335,20645,crossing,235,21,30,32077169a8310cf3a53a08f2f29d09c7d72c418647aaffd31ff24f23016d88e2,False
bge_base,235,34437,crossing,206,19,23,320eb4b8e2c16dfc32a5af5b2ca5286bef97d8961fe4ede6c112056cbf5ef590,False
bge_base,167,31723,crossing,297,27,5,3223d4dc0db32c0aed2e79756aa687c1a00d6b00ed5d1c8c94a686676ac2a3f9,False
bge_base,185,15053,crossing,202,17,1,33237b4256e9b323f15fb3f8381f07c318f00a9320edd3a82f31672685338db6,False
bge_base,367,18010,crossing,503,46,20,333cf7c9b8438f5c15ac5877cc8e1c67c2bcc7008a221cecd46205717ca679d3,False
bge_base,229,19733,crossing,501,41,12,33f5c907285dea5984064311986f5575fcb46eae117b9aef6886dc669f919c0a,False
bge_base,410,14941,crossing,494,45,18,34032735da3611af7990cb18b75bbf11bbc92cb6f3d70c08cc1721ee4599bd02,False
bge_base,473,40208,crossing,365,31,13,3503db180ae9302f69b2ae0204a909d8065fefa3b84fc6ef433fb6ae59a49885,False
bge_base,27,12447,crossing,227,25,23,3530f445bc4dfb6c27eacedf9bd4be38de8044eaee009d29f8f8f5079e7683aa,False
bge_base,352,41117,crossing,220,25,9,3625091bb2e7919dcca4484b38abd250fd81ab6f06985e109677ab92cc68a2cd,False
bge_base,305,2376,crossing,508,57,42,36b8a7eb680d476b7cd87a61c5f9184487222a5d9234a2bf280b58506ea50b94,False
bge_base,234,25383,crossing,427,38,13,36dbac88f445d0ca28f21b1fda0a8890dc227d0e70c7eed536a9be818b8b5aa6,False
bge_base,445,19741,crossing,379,32,9,37e835c240b12f0f803932385c10810027e15575348ed9ae3a0114dee2d3506b,False
bge_base,246,20425,crossing,417,41,28,37ead827bedad6748dc166641bf8b08f072651d46e08553436e8cda4fc0d855d,False
bge_base,41,31093,crossing,224,17,10,3803333bec5ed1bbe072c41756def79f884a8c6e8990ff633c69df234cf5184a,False
bge_base,421,39713,crossing,425,24,26,3818f4f4fced4077ff929cc9390ab8204dd85cc2b2e14207644ff8abb76530ea,False
bge_base,337,21217,crossing,384,42,8,3881c4df950b8eae0386215a434d0db6051cf1f66b050987ba6c04e8931f826b,False
bge_base,28,40840,crossing,378,36,29,38a02d54922caf7f8863762850513d28c263c272ebe966fa994d77afb8aec6b7,False
bge_base,112,34747,crossing,318,29,23,3967f5bac09819bc8f281b788a2c10955f835ae3a6cc404ea791f9e5bff022ed,False
bge_base,175,17072,crossing,202,22,24,3a131cde47d1e108328a1080e6beeb8df4bc2ebae3ae63352099525e71270338,False
bge_base,417,16345,crossing,458,46,29,3ada25474ab87219ea3b71fc6c2b71b4fd389ca68bf95aafb9a27e9ee8000ff4,False
bge_base,251,42198,crossing,318,27,23,3af092a984215477dfb6654533f26eebef875954592fcb0180c193880ea88496,False
bge_base,472,27339,crossing,221,18,18,3b9fa08ae13c393ac1faba6cba9434cb93a02213eff6f6bfa530be8ed005544f,False
bge_base,446,23059,crossing,302,33,17,3bc49d7a2d505f6887d4b056d72e1ab7c9a8c9879d2794533d5f9ad1d3224a0a,False
bge_base,112,20751,crossing,330,26,28,3c5ff78d7b36cdb4f3c4ba044bc2f1303efe7f13357e43ddf2998ad82efe5387,False
bge_base,126,14564,crossing,227,27,47,3e5a014f170d2b5787ceb92e26e126df4d8197523b07cc54e0406b28f90cd3e6,False
bge_base,159,421,crossing,383,31,9,3fb643e1f87df777d9e3e74aa0c63c94a3168365f6c1e1b1ef6afc25622cb853,False
bge_base,126,17292,crossing,375,41,32,3fd886eb3c768d8d017cb341e01b99d934495803a2587df35031cb7102659eeb,False
bge_base,470,32858,crossing,292,32,22,4015c6a3a229ed1d6a362b718683048a3b0a3a67e1b6ea2f82936bc04f2cd696,False
bge_base,138,13918,crossing,487,39,32,4256eee5782e2c7174a709b30c3bd5d321dcfd21015bc05d3e274626cc028a88,False
bge_base,26,28228,crossing,358,32,21,42d1c20591b3289d436e9eab40064bb1d3f84f1755514a6e3be0941dbb90d687,False
bge_base,22,18488,crossing,216,24,43,442de2d872d21324a2a2d3200edb16d47f62149cffcd2e5eb661c378e3b4ddf3,False
bge_base,248,40275,crossing,375,37,8,443d3af6f734a8658e58badf39873933130ed0e641c6f096608e51a6886eef74,False
bge_base,415,15757,crossing,363,28,5,456e94a309b8f8b266df438df1c7a94d63cecb62cb8b20194d49ed9d121e3532,False
bge_base,184,15749,crossing,241,23,9,45d5907caf370574ed953e473877f4300fe1f074e9531c49152fc27e2e08181b,False
bge_base,234,37796,crossing,194,20,33,4625a9527cf8e93c44d15a6b39d7751bd734e7d24c92d5ba1d84d58bcaa02949,False
bge_base,119,30359,crossing,342,35,10,465ff89b1023bddd601d988c03aedd78e49757a4e11fccf7ed1d17a272b6a148,False
bge_base,241,32849,crossing,377,37,23,46a9160f115103e095b5883b5ea0a1911c91e1d51f370fbed94e554952aaca8e,False
bge_base,28,17436,crossing,478,39,13,46d7931c4bd908b385c5cdfe354d7d049d52619bbc62705738715948cefbfcf0,False
bge_base,235,981,crossing,423,38,16,470c8ee5bf6da347e768f9797b7a205dbc4561cdc73cf9293a3782c22665ce3e,False
bge_base,11,28780,crossing,511,46,10,4723cc697b4ab02919967478cfe57e3f70d207111a0f64f49f4a764da3fff045,False
bge_base,36,25173,crossing,312,16,7,48d2b4c6a4ae36478558a4086dba783e644806d34030f63e30cc42ff6043c894,False
bge_base,68,35745,crossing,315,36,64,4914374cc9dedf883738a7810d944ab0643f91cdd0d65fa933f6b9eba9c54dab,False
bge_base,470,28507,crossing,339,35,9,4ac01b356d6f54b2161757de46a1dfa66006558f2631e444328a76410fd3fa03,False
bge_base,231,7818,crossing,288,25,18,4b1a8d6cf32abe6bea29cf8d70b58de171a5682230127d62b326fcdb42c64b5e,False
bge_base,129,12606,crossing,310,18,27,4b73d2f076782a0bf5c3ff681dcdc8e61c1dabd7ce833a03ca4d0aa320bae6ea,False
bge_base,231,7803,crossing,298,27,16,4ba55618e850dddb112dce5788c22758f9ea4645df113384c83d51395de54664,False
bge_base,446,31177,crossing,212,22,14,4cdc77a00650fa2c916d4dcf0c8b73162490e96cb00a40b264942f628d6aca14,False
bge_base,160,34389,crossing,346,38,49,4d2590f42a25ffa2b7f9780f700934228e1c3b5cbef0153152e0eae2c198e35e,False
bge_base,120,10469,crossing,277,29,10,4d3c0b41e8867a58f1244804c950058016da32f8e1225469cac9c924bbbbb0dc,False
bge_base,410,3344,crossing,493,49,7,4d8bb7f06b75cac148057edba157d896984a261057681453ce8899319448539a,False
bge_base,231,19170,crossing,280,27,16,4deab85c255c9fee4c1165be12912bec9d37b891f3d7ca6d411bfba7d72661b9,False
bge_base,230,34123,crossing,431,36,10,4e0fa58952f3ed6a81f2e94fc4dfb082581e8153e78d6e759ae86fea264fd8dd,False
bge_base,368,185,crossing,252,20,11,4ecec0acd8714bc1e977f462f2d44ece06bc1f0752c7491bbdc4e1f5fe25072c,False
bge_base,158,42555,crossing,313,29,11,4ed7b2cd978aa5e123ae9c0dc48ad249025fdf2db5d519d08fe71d096211e0c0,False
bge_base,115,29016,crossing,463,38,9,4ede8f9bc59ce21b01065d494a04a056870e5d37aafd1cd1281b403afd315062,False
bge_base,335,25442,crossing,279,28,8,4eea5edf7bd026c74b7a93ebb3705b9c14dc58e3e5ab4248e7166eacf126cdee,False
bge_base,423,3439,crossing,503,50,21,500da484530afc40d4cb134a13da6cb79de7b1db3cbf81cbc58e4ea42be8f427,False
bge_base,434,15815,crossing,467,44,79,50c9367f07b5c9352998cf2f729c9aa10e93d39b8c8538a2a42c8fde8d263177,False
bge_base,63,11096,crossing,485,38,9,510d0c4cecb2b31f0c49fe1953afcdab29f9c4d899e93cd6fa613170d6e9b112,False
bge_base,408,426,crossing,306,23,3,51d9fe2d6d95e5bc1f16b20e2fd2da9f08c9958ba5fc3a8170ce37bd6e1ac142,False
bge_base,145,23434,crossing,450,38,11,5239143e2712177fa8d538ef967a4bbd812cbc0172be55b5427174f099e493e8,False
bge_base,129,12615,crossing,310,18,20,5259e437988fa0237b231375c161467861982917032460ab08d332025c014fbb,False
bge_base,68,33917,crossing,282,29,24,52b0fe163545979f21839e18e88dcb9ded42b470d84a43409f97135b0720738c,False
bge_base,337,19869,crossing,332,39,17,52bc82fa7838015e3c035207d7ba0fe8a89ab6588303c1a3340abedd011350b1,False
bge_base,123,16482,crossing,438,43,9,52ed0149771c6827859cbd295091048d310d1c9b4e2a025f52d48fbdfc95f595,False
bge_base,68,38624,crossing,460,48,20,53751b50779fa1174e9b8dd0c5585250e256bf816aa4359709f9f0ef04b1bfb3,False
bge_base,138,10057,crossing,327,32,28,53aa6e00f5f0385b8e51208d37da2b453031383ee3fdcd4ee733db167dc51108,False
bge_base,2,3756,crossing,388,35,11,5427574dfab02fe3a92c488831a3b5ce5bf78f972fa4a69ce3faea980ebafb57,False
bge_base,41,12528,crossing,318,23,14,5447df04936694a651d8dd988834efb327f6125e41c71342d5bc93f9c1b26123,False
bge_base,28,12403,crossing,289,15,8,54c32097e3a00aaa67f76eca0ecb1d485ee4bc902c2677780bb83a787f08bd87,False
bge_base,335,13875,crossing,493,57,30,55264a4a6319a8361059aefcd6f910069208ded5b897e891f10d7fa10aae10cb,False
bge_base,270,24768,crossing,249,26,44,56654c4cc6c5ce14cfb095b15000120f717ee83a6b57fdc4c8abe3cb36f2de30,False
bge_base,248,406,crossing,262,21,7,567eb079144ac4aef008923329c3c71a16f4a9f93861a32eafa71d2af000c4fc,False
bge_base,27,21258,crossing,260,26,11,57313be465fc8e682c39b1f77f6b3d8458d59692e7be2875b4161ded8e495968,False
bge_base,28,7942,crossing,378,32,10,57977944f42bd105f701e552237b9893035fa534e59578d45a98966ed968c3b8,False
bge_base,298,38616,crossing,336,32,10,58fc1d473abc138664be6258477292658ca1f7988b7160eacbb11c10288f93fb,False
bge_base,230,13266,crossing,452,52,57,591f66a2920f094b86b4bfa3d83543f627ff1535d0f4238708548056a12f18cb,False
bge_base,227,8054,crossing,456,41,13,59ce22ac5d903b05686115be482f3001c4375caa39ea7ab0ea9e78ddbb04f9cf,False
bge_base,36,18221,crossing,417,32,15,5b25eadf47622356a9e804e0db5e86b122267d34fb4276d680f6d182598e991c,False
